Player,Nation,Position,Age,Squad,League,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shooting,Statistic,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passing,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Pass Types,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Goal and Shot Creation,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Defense,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Possession,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Miscellaneous Stats,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Goals Against,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Advanced Goalkeeping,Free Kick Goals Against,Corner Kick Goals Against,Own Goals Scored Against Goalkeeper,Post-Shot Expected Goals,PSxG/SoT,PSxG-GA,Passes Completed (Launched),Passes Attempted (Launched),Pass Completion Percentage (Launched),Passes Attempted (GK),Throws Attempted,Launch %,Average Pass Length,Goal Kicks,Launch% (Goal Kicks),Avg. Length of Goal Kicks,Crosses Faced,Crosses Stopped,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
Bjorn Meijer,NED,DF,22,Club Brugge,Belgium JPL,0.00,0.09,0.09,0.00,0.00,0.00,0.09,0.00,0.08,0.08,0.21,0.29,1.88,6.18,11.19,Shooting,Per 90,1.07,0.27,25.0%,0.00,0.00,14.00,0.09,0.08,-0.08,-0.08,Passing,49.16,60.63,81.1%,775.07,277.79,25.34,28.48,89.0%,19.16,23.73,80.8%,3.13,5.28,59.3%,0.17,1.25,3.67,1.97,0.72,Pass Types,51.22,9.31,0.63,0.00,0.00,3.49,8.69,0.00,0.00,0.00,0.00,0.09,0.54,Goal and Shot Creation,2.78,2.06,0.00,0.18,0.18,0.18,0.18,0.36,0.18,0.00,0.09,0.00,0.09,0.00,Defense,1.43,0.81,0.72,0.63,0.09,0.45,0.72,62.5%,0.27,0.90,0.36,0.81,2.24,3.40,0.00,Possession,72.72,3.49,17.82,30.36,24.99,3.85,72.72,1.43,0.63,43.8%,0.72,50.0%,43.79,214.57,100.93,1.79,0.54,1.88,0.27,47.55,Miscellaneous Stats,0.00,0.45,1.25,0.45,0.00,0.00,0.00,2.96,1.70,0.72,70.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oucasse Mendy,FRA,FW,24,La Louvière,Belgium JPL,0.10,0.00,0.10,0.10,0.00,0.00,0.39,0.00,0.08,0.08,0.09,0.17,1.07,1.37,3.32,Shooting,Per 90,0.68,0.20,28.6%,0.14,0.50,13.70,0.00,0.11,+0.02,+0.02,Passing,7.12,12.09,58.9%,103.46,32.76,3.71,5.46,67.9%,2.73,3.90,70.0%,0.29,1.17,25.0%,0.05,0.98,0.78,0.49,0.10,Pass Types,11.51,0.49,0.00,0.00,0.10,0.78,0.20,0.00,0.00,0.00,0.00,0.10,1.46,Goal and Shot Creation,1.46,1.07,0.00,0.20,0.00,0.20,0.00,0.10,0.00,0.00,0.00,0.00,0.10,0.00,Defense,0.88,0.78,0.20,0.59,0.10,0.39,0.68,57.1%,0.29,1.56,0.10,0.59,1.46,0.68,0.00,Possession,22.52,0.98,2.63,8.97,11.31,2.73,22.52,2.24,0.88,39.1%,1.27,56.5%,12.68,58.11,19.31,0.39,0.20,2.73,1.95,15.21,Miscellaneous Stats,0.00,1.95,2.54,0.88,0.00,0.00,0.00,1.56,2.44,3.80,39.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon Mignolet,BEL,GK,37,Club Brugge,Belgium JPL,,,,,,0.06,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,3.26,2.24,69.4%,0.64,0.19,0.26,0.26,28.6%,0.06,0.00,0.00,0.0%,Advanced Goalkeeping,0.00,0.06,0.00,0.99,0.29,-0.03,4.41,8.57,51.5%,27.23,3.00,25.1%,29.0,3.71,32.8%,33.9,11.25,0.32,2.8%,0.70,12.5
Jovan Mijatović,SRB,"FW,MF",20,OH Leuven,Belgium JPL,0.10,0.10,0.20,0.10,0.00,0.00,0.50,0.10,0.13,0.13,0.09,0.22,0.91,2.41,4.32,Shooting,Per 90,2.11,0.70,33.3%,0.05,0.14,14.90,0.00,0.06,-0.03,-0.03,Passing,12.27,21.52,57.0%,227.77,67.78,5.13,7.44,68.9%,4.63,8.15,56.8%,1.91,3.92,48.7%,0.05,1.21,1.11,0.30,0.10,Pass Types,16.79,4.53,0.00,0.30,0.20,1.41,2.61,0.00,0.00,0.00,0.00,0.20,1.11,Goal and Shot Creation,3.02,1.61,0.30,0.10,0.60,0.40,0.00,0.20,0.10,0.00,0.00,0.10,0.00,0.00,Defense,0.30,0.20,0.00,0.30,0.00,0.10,0.91,11.1%,0.80,1.11,0.00,0.10,0.40,1.31,0.00,Possession,33.79,1.51,4.32,13.27,16.79,3.62,33.79,2.41,0.60,25.0%,1.61,66.7%,18.80,90.10,27.15,1.21,0.40,2.72,2.61,21.52,Miscellaneous Stats,0.10,2.01,2.21,0.20,0.00,0.00,0.00,2.72,1.91,2.92,39.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alan Minda,ECU,"FW,MF",22,Cercle Brugge,Belgium JPL,0.25,0.12,0.37,0.25,0.00,0.00,0.00,0.00,0.22,0.22,0.12,0.34,3.37,2.76,9.01,Shooting,Per 90,2.45,0.98,40.0%,0.10,0.25,17.90,0.00,0.09,+0.02,+0.02,Passing,19.24,24.02,80.1%,306.45,64.02,10.60,12.25,86.5%,6.43,7.66,84.0%,1.72,2.27,75.7%,0.12,1.04,1.41,1.10,0.31,Pass Types,21.69,2.21,0.06,0.06,0.18,1.29,0.86,0.18,0.00,0.06,0.00,0.12,0.49,Goal and Shot Creation,3.12,1.96,0.06,0.37,0.37,0.37,0.00,0.37,0.25,0.00,0.00,0.00,0.12,0.00,Defense,0.49,0.31,0.12,0.31,0.06,0.12,0.55,22.2%,0.43,0.49,0.00,0.25,0.74,0.25,0.00,Possession,34.98,0.18,2.02,12.74,21.01,4.10,34.98,4.47,2.21,49.3%,2.02,45.2%,23.83,202.06,98.76,3.31,1.29,2.88,1.47,26.22,Miscellaneous Stats,0.00,0.25,0.74,0.25,0.06,0.00,0.00,2.82,0.43,0.67,38.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nacho Miras,ESP,GK,28,Mechelen,Belgium JPL,,,,,,0.31,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,5.69,4.44,83.5%,0.31,0.38,0.31,0.25,25.0%,0.25,0.06,0.00,20.0%,Advanced Goalkeeping,0.00,0.19,0.00,1.69,0.26,+0.51,4.88,14.75,33.1%,25.50,4.75,39.2%,35.0,7.94,59.8%,44.6,19.81,0.81,4.1%,1.56,14.2
Tobias Mohr,GER,"DF,FW",30,Standard Liège,Belgium JPL,0.00,0.06,0.06,0.00,0.00,0.00,0.11,0.00,0.02,0.02,0.15,0.16,0.95,3.92,3.47,Shooting,Per 90,0.78,0.17,21.4%,0.00,0.00,29.50,0.11,0.03,-0.02,-0.02,Passing,36.92,52.64,70.1%,723.97,307.70,15.66,17.34,90.3%,14.38,19.97,72.0%,6.04,12.47,48.4%,0.19,1.68,3.02,0.90,0.56,Pass Types,41.00,10.96,1.96,0.11,0.50,5.59,6.82,2.13,1.01,0.56,0.00,0.67,1.01,Goal and Shot Creation,2.35,1.17,1.06,0.00,0.11,0.00,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.00,Defense,2.01,1.06,1.17,0.78,0.06,1.12,1.90,58.8%,0.78,1.29,0.28,1.40,3.41,4.03,0.00,Possession,64.55,4.59,20.25,27.58,17.56,0.50,64.55,1.40,0.78,56.0%,0.62,44.0%,29.37,141.07,74.34,0.90,0.06,0.67,0.28,33.79,Miscellaneous Stats,0.00,0.50,0.28,0.06,0.00,0.00,0.00,4.08,1.01,0.78,56.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pape Moussa Fall,SEN,FW,21,La Louvière,Belgium JPL,0.51,0.00,0.51,0.51,0.00,0.00,0.17,0.00,0.55,0.55,0.07,0.63,0.51,2.40,4.46,Shooting,Per 90,3.09,1.37,44.4%,0.17,0.38,11.00,0.00,0.18,-0.03,-0.03,Passing,9.94,19.54,50.9%,151.54,62.06,5.66,8.91,63.5%,3.77,7.20,52.4%,0.51,1.37,37.5%,0.15,0.69,1.71,0.86,0.00,Pass Types,19.03,0.34,0.00,0.34,0.00,0.86,0.17,0.00,0.00,0.00,0.00,0.17,0.17,Goal and Shot Creation,2.06,1.37,0.00,0.00,0.34,0.34,0.00,0.17,0.17,0.00,0.00,0.00,0.00,0.00,Defense,0.51,0.17,0.00,0.34,0.17,0.17,0.51,33.3%,0.34,0.17,0.00,0.34,0.86,2.91,0.00,Possession,32.06,2.40,4.29,10.80,16.97,6.86,32.06,0.17,0.17,100.0%,0.00,0.0%,12.86,47.31,13.20,0.86,0.51,2.23,1.37,21.60,Miscellaneous Stats,0.00,1.03,1.89,0.69,0.00,0.00,0.00,2.23,8.91,5.66,61.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kerim Mrabti,SWE,"MF,FW",31,Mechelen,Belgium JPL,0.10,0.20,0.31,0.10,0.00,0.05,0.26,0.00,0.16,0.12,0.21,0.33,1.28,4.18,3.98,Shooting,Per 90,1.33,0.20,15.4%,0.08,0.50,19.40,0.05,0.09,-0.06,-0.02,Passing,30.46,37.55,81.1%,515.77,120.71,13.78,16.33,84.4%,12.50,14.18,88.1%,2.86,4.18,68.3%,0.13,1.53,3.57,0.56,0.10,Pass Types,36.22,1.22,0.51,0.00,0.26,1.07,0.26,0.36,0.15,0.10,0.00,0.10,0.97,Goal and Shot Creation,2.86,2.35,0.15,0.05,0.20,0.10,0.00,0.15,0.10,0.00,0.00,0.05,0.00,0.00,Defense,1.53,0.92,0.61,0.56,0.36,0.66,1.02,65.0%,0.36,1.17,0.20,0.71,2.24,1.22,0.05,Possession,47.24,1.38,7.70,24.13,15.77,2.55,47.19,0.51,0.20,40.0%,0.31,60.0%,30.31,142.86,55.51,1.48,0.36,1.48,0.77,32.19,Miscellaneous Stats,0.00,1.07,0.82,0.15,0.00,0.00,0.00,3.88,1.12,1.33,45.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arbnor Muja,ALB,"FW,MF",27,Sint-Truiden,Belgium JPL,0.27,0.00,0.27,0.18,0.09,0.09,0.09,0.00,0.22,0.16,0.16,0.30,3.20,3.57,10.90,Shooting,Per 90,1.56,0.73,47.1%,0.12,0.25,18.90,0.09,0.10,+0.05,+0.03,Passing,37.81,48.62,77.8%,585.50,116.09,21.42,23.71,90.3%,11.63,14.83,78.4%,3.20,5.77,55.6%,0.17,1.46,1.56,1.28,0.37,Pass Types,44.68,3.66,0.64,0.09,0.55,4.30,0.64,2.29,0.64,0.82,0.00,0.27,0.64,Goal and Shot Creation,3.11,1.83,0.37,0.55,0.27,0.09,0.00,0.37,0.09,0.00,0.18,0.09,0.00,0.00,Defense,1.19,1.01,0.64,0.46,0.09,0.64,1.37,46.7%,0.73,0.73,0.09,0.46,1.65,1.01,0.00,Possession,59.33,1.10,6.50,21.24,32.41,3.75,59.24,2.38,1.10,46.2%,1.10,46.2%,36.44,216.26,101.54,2.20,1.37,2.56,1.65,43.67,Miscellaneous Stats,0.00,0.46,0.92,0.73,0.09,0.00,0.00,4.94,0.09,1.19,7.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visar Musliu,MKD,DF,31,Sint-Truiden,Belgium JPL,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.04,0.04,0.00,0.05,0.50,3.99,0.29,Shooting,Per 90,0.46,0.04,9.1%,0.00,0.00,11.50,0.00,0.10,-0.04,-0.04,Passing,46.47,53.87,86.3%,910.00,367.98,15.92,17.82,89.4%,23.53,25.50,92.3%,5.97,8.66,68.9%,0.02,0.08,3.61,0.17,0.00,Pass Types,49.92,3.82,2.18,0.00,0.59,0.08,0.17,0.00,0.00,0.00,0.00,0.13,0.76,Goal and Shot Creation,0.71,0.71,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.00,Defense,1.43,0.71,0.97,0.42,0.04,0.67,1.26,53.3%,0.59,1.43,0.67,2.14,3.57,7.06,0.13,Possession,67.69,9.29,33.07,32.35,2.90,0.76,67.69,0.21,0.13,60.0%,0.08,40.0%,38.91,222.18,115.00,1.05,0.00,0.84,0.17,39.50,Miscellaneous Stats,0.00,0.67,1.22,0.00,0.00,0.00,0.00,4.71,3.91,2.02,66.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moussa N'Diaye,SEN,DF,23,Anderlecht,Belgium JPL,0.00,0.06,0.06,0.00,0.00,0.00,0.25,0.06,0.02,0.02,0.04,0.07,1.78,8.12,1.48,Shooting,Per 90,0.55,0.06,11.1%,0.00,0.00,15.10,0.00,0.04,-0.02,-0.02,Passing,61.09,73.33,83.3%,1047.46,402.51,26.64,29.59,90.0%,29.77,33.83,88.0%,3.75,7.51,50.0%,0.03,0.37,8.18,0.55,0.06,Pass Types,61.89,11.20,2.40,0.06,0.12,0.49,8.00,0.12,0.00,0.00,0.00,0.25,0.74,Goal and Shot Creation,1.48,0.86,0.06,0.18,0.06,0.31,0.00,0.12,0.06,0.00,0.00,0.06,0.00,0.00,Defense,2.58,1.23,1.60,0.68,0.31,1.23,1.97,62.5%,0.74,0.80,0.06,1.78,4.37,3.94,0.00,Possession,85.45,4.61,22.95,52.35,11.26,0.86,85.45,1.78,0.80,44.8%,0.55,31.0%,52.23,284.03,149.06,1.78,0.18,1.48,0.31,53.64,Miscellaneous Stats,0.06,1.11,2.28,0.00,0.00,0.12,0.00,5.72,2.34,1.72,57.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flávio Nazinho,POR,DF,22,Cercle Brugge,Belgium JPL,0.09,0.26,0.34,0.09,0.00,0.00,0.47,0.00,0.07,0.07,0.25,0.33,2.64,5.66,5.15,Shooting,Per 90,1.32,0.30,22.6%,0.06,0.29,23.30,0.30,0.06,+0.01,+0.01,Passing,38.53,58.54,65.8%,688.96,300.40,17.88,22.22,80.5%,15.28,21.76,70.3%,4.85,11.75,41.3%,0.29,2.34,3.58,1.70,0.94,Pass Types,43.34,14.94,2.55,0.13,0.34,7.96,9.45,2.94,0.64,2.04,0.00,0.26,1.28,Goal and Shot Creation,4.21,2.09,1.62,0.13,0.09,0.21,0.09,0.30,0.17,0.09,0.00,0.00,0.04,0.00,Defense,2.43,1.45,1.11,0.77,0.55,0.94,1.53,61.1%,0.60,1.49,0.21,1.58,4.00,3.07,0.00,Possession,71.78,2.55,15.33,32.65,25.54,1.79,71.78,2.55,1.23,48.3%,1.15,45.0%,35.00,204.39,102.90,1.79,0.51,1.87,1.32,35.21,Miscellaneous Stats,0.00,1.32,1.19,0.00,0.04,0.04,0.00,6.00,0.94,1.36,40.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roman Neustädter,RUS,DF,37,Westerlo,Belgium JPL,0.08,0.00,0.08,0.08,0.00,0.00,0.08,0.00,0.05,0.05,0.02,0.07,0.08,2.71,0.00,Shooting,Per 90,0.23,0.08,33.3%,0.33,1.00,5.20,0.00,0.20,+0.03,+0.03,Passing,45.74,49.53,92.3%,941.63,341.58,13.23,14.01,94.5%,24.07,25.23,95.4%,7.58,9.13,83.1%,0.03,0.08,2.09,0.15,0.00,Pass Types,44.42,5.03,3.02,0.00,0.31,0.00,0.08,0.00,0.00,0.00,0.00,0.08,0.23,Goal and Shot Creation,1.01,0.93,0.00,0.00,0.00,0.00,0.08,0.23,0.23,0.00,0.00,0.00,0.00,0.00,Defense,1.24,0.70,0.93,0.23,0.08,0.77,1.24,62.5%,0.46,1.08,0.85,1.47,2.71,6.42,0.00,Possession,60.90,10.60,34.05,25.61,1.32,0.62,60.90,0.08,0.00,0.0%,0.08,100.0%,35.68,179.30,91.16,0.23,0.08,0.15,0.00,36.29,Miscellaneous Stats,0.00,0.39,0.08,0.00,0.00,0.00,0.00,3.25,2.32,1.63,58.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve Ngoura,FRA,FW,20,Cercle Brugge,Belgium JPL,0.20,0.15,0.35,0.10,0.10,0.15,0.05,0.00,0.33,0.21,0.12,0.34,2.34,1.54,8.07,Shooting,Per 90,2.69,0.70,25.9%,0.04,0.14,14.30,0.00,0.08,-0.13,-0.11,Passing,11.16,17.98,62.0%,145.04,35.61,6.08,9.06,67.0%,3.54,5.38,65.7%,0.30,0.80,37.5%,0.11,0.90,1.00,0.55,0.15,Pass Types,17.53,0.35,0.00,0.10,0.05,1.00,0.00,0.00,0.00,0.00,0.00,0.10,0.40,Goal and Shot Creation,1.94,1.34,0.00,0.25,0.20,0.15,0.00,0.40,0.30,0.00,0.10,0.00,0.00,0.00,Defense,0.30,0.25,0.10,0.10,0.10,0.30,0.55,54.5%,0.25,0.40,0.00,0.10,0.40,0.85,0.00,Possession,34.07,1.05,2.04,11.95,20.42,6.57,33.92,3.69,1.25,33.8%,2.24,60.8%,21.67,134.33,45.12,1.00,1.79,5.18,1.99,25.60,Miscellaneous Stats,0.00,1.25,1.99,1.30,0.00,0.00,0.00,3.09,3.34,4.03,45.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ousseynou Niang,SEN,DF,24,Union SG,Belgium JPL,0.14,0.14,0.29,0.14,0.00,0.00,0.36,0.00,0.11,0.11,0.11,0.22,4.21,2.89,8.03,Shooting,Per 90,1.32,0.36,27.0%,0.11,0.40,14.30,0.00,0.09,+0.03,+0.03,Passing,26.79,35.78,74.9%,450.75,124.32,12.70,14.95,85.0%,10.95,13.91,78.7%,2.32,4.49,51.6%,0.16,0.78,1.64,1.00,0.29,Pass Types,33.42,2.18,0.25,0.25,0.18,3.25,1.82,0.11,0.00,0.00,0.00,0.18,1.89,Goal and Shot Creation,2.14,1.68,0.04,0.18,0.07,0.14,0.04,0.46,0.32,0.00,0.04,0.00,0.11,0.00,Defense,1.96,1.25,0.82,0.93,0.21,1.07,1.96,54.5%,0.89,1.96,0.07,0.50,2.46,1.28,0.04,Possession,49.87,1.00,9.06,21.51,20.65,3.32,49.87,3.42,1.07,31.3%,2.00,58.3%,32.57,234.79,117.65,2.14,1.36,2.60,1.39,32.78,Miscellaneous Stats,0.00,1.18,2.10,0.32,0.14,0.00,0.00,5.64,0.21,0.43,33.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casper Nielsen,DEN,MF,31,Standard Liège,Belgium JPL,0.14,0.07,0.21,0.14,0.00,0.00,0.14,0.00,0.10,0.10,0.10,0.20,0.64,3.29,4.30,Shooting,Per 90,1.50,0.57,38.1%,0.10,0.25,22.10,0.21,0.07,+0.04,+0.04,Passing,21.98,35.80,61.4%,400.24,146.06,9.45,12.32,76.7%,8.88,12.24,72.5%,2.94,8.23,35.7%,0.19,0.86,2.72,1.43,0.64,Pass Types,31.07,4.51,1.50,0.07,0.14,4.80,0.29,1.72,1.29,0.43,0.00,0.21,0.64,Goal and Shot Creation,2.00,1.36,0.36,0.00,0.21,0.07,0.00,0.14,0.14,0.00,0.00,0.00,0.00,0.00,Defense,1.86,1.22,0.57,0.79,0.50,1.22,2.36,51.5%,1.15,1.22,0.57,0.43,2.29,2.15,0.00,Possession,47.33,2.08,9.95,22.05,15.82,2.00,47.33,0.72,0.21,30.0%,0.43,60.0%,20.84,78.90,28.64,0.36,0.14,2.08,0.57,24.49,Miscellaneous Stats,0.00,1.00,1.15,0.07,0.00,0.00,0.00,3.65,1.72,1.93,47.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gustaf Nilsson,SWE,"FW,MF",28,Club Brugge,Belgium JPL,0.51,0.00,0.51,0.41,0.10,0.10,0.00,0.00,0.65,0.57,0.06,0.63,0.61,1.62,3.75,Shooting,Per 90,3.55,1.72,48.6%,0.11,0.24,9.80,0.00,0.16,-0.14,-0.16,Passing,9.53,16.93,56.3%,133.07,42.97,5.07,8.92,56.8%,2.84,4.46,63.6%,0.61,1.11,54.5%,0.08,0.61,0.91,0.51,0.10,Pass Types,16.52,0.20,0.00,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.20,0.81,Goal and Shot Creation,2.03,1.01,0.10,0.00,0.61,0.10,0.20,0.51,0.20,0.00,0.00,0.10,0.10,0.10,Defense,1.42,0.91,0.41,0.61,0.41,0.30,0.51,60.0%,0.20,0.91,0.10,0.10,1.52,0.91,0.00,Possession,29.90,0.91,3.14,11.66,15.20,8.31,29.80,1.42,0.41,28.6%,1.01,71.4%,18.95,101.76,25.84,0.71,0.10,2.53,1.11,20.98,Miscellaneous Stats,0.00,2.94,1.52,0.20,0.10,0.00,0.00,2.03,3.14,2.53,55.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timothée Nkada,FRA,"FW,MF",26,Standard Liège,Belgium JPL,0.16,0.16,0.31,0.16,0.00,0.00,0.16,0.16,0.22,0.22,0.02,0.25,0.78,1.41,3.92,Shooting,Per 90,1.57,0.78,50.0%,0.10,0.20,13.60,0.00,0.14,-0.06,-0.06,Passing,12.23,17.87,68.4%,145.98,31.52,8.00,11.13,71.8%,3.29,4.55,72.4%,0.16,0.78,20.0%,0.03,0.31,0.63,0.31,0.00,Pass Types,17.72,0.16,0.00,0.00,0.16,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.31,Goal and Shot Creation,2.35,1.41,0.00,0.16,0.31,0.47,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.00,Defense,0.63,0.47,0.00,0.47,0.16,0.00,0.31,0.0%,0.31,0.47,0.16,0.16,0.78,0.78,0.00,Possession,27.44,0.94,2.35,13.33,12.39,2.82,27.44,2.51,0.94,37.5%,1.41,56.3%,14.43,78.40,31.99,1.10,0.31,2.20,1.57,19.44,Miscellaneous Stats,0.00,0.63,1.25,0.94,0.00,0.00,0.00,3.45,1.57,6.12,20.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ken Nkuba,BEL,DF,23,Genk,Belgium JPL,0.10,0.10,0.20,0.10,0.00,0.00,0.30,0.00,0.14,0.14,0.07,0.21,2.60,4.50,7.59,Shooting,Per 90,1.90,0.80,42.1%,0.05,0.13,17.40,0.00,0.08,-0.04,-0.04,Passing,44.85,56.04,80.0%,735.08,231.44,20.28,22.97,88.3%,19.98,23.67,84.4%,2.80,5.09,54.9%,0.08,0.50,2.50,1.30,0.20,Pass Types,46.55,9.19,0.30,0.10,0.20,3.30,8.89,0.00,0.00,0.00,0.00,0.30,0.60,Goal and Shot Creation,1.70,1.50,0.00,0.10,0.10,0.00,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.00,Defense,2.80,2.00,1.90,0.60,0.30,1.40,2.30,60.9%,0.90,0.80,0.20,0.90,3.70,3.10,0.00,Possession,73.62,3.30,21.68,29.87,22.77,3.10,73.62,4.20,1.50,35.7%,2.70,64.3%,41.35,217.66,100.49,1.80,1.10,2.80,1.40,43.35,Miscellaneous Stats,0.00,1.10,0.90,0.10,0.00,0.10,0.00,5.19,1.70,1.00,63.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tochukwu Nnadi,NGA,MF,22,Zulte Waregem,Belgium JPL,0.00,0.07,0.07,0.00,0.00,0.00,0.48,0.07,0.01,0.01,0.01,0.01,0.48,4.86,0.62,Shooting,Per 90,0.14,0.00,0.0%,0.00,,29.40,0.00,0.03,-0.01,-0.01,Passing,39.39,46.44,84.8%,780.87,224.79,13.95,16.07,86.8%,19.76,21.75,90.9%,5.54,7.73,71.7%,0.02,0.34,4.45,0.14,0.07,Pass Types,45.48,0.96,0.96,0.00,0.14,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.55,Goal and Shot Creation,0.82,0.68,0.00,0.00,0.00,0.14,0.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Defense,2.26,1.30,1.30,0.68,0.27,0.89,1.44,61.9%,0.55,0.89,0.34,1.30,3.56,2.67,0.07,Possession,55.26,2.94,16.28,33.99,5.40,0.00,55.26,0.34,0.21,60.0%,0.07,20.0%,30.16,145.74,63.33,0.48,0.00,0.55,0.55,33.58,Miscellaneous Stats,0.00,1.91,1.30,0.00,0.00,0.00,0.00,5.95,1.16,0.27,81.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taishi Nozawa,JPN,GK,23,Antwerp,Belgium JPL,,,,,,0.10,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,4.19,3.24,79.5%,0.48,0.19,0.38,0.19,22.2%,0.10,0.00,0.00,0.0%,Advanced Goalkeeping,0.00,0.10,0.00,1.11,0.25,+0.10,6.29,19.83,31.7%,25.65,4.48,51.7%,41.1,7.53,81.0%,57.6,15.64,1.81,11.6%,0.95,12.8
