Player,Nation,Position,Age,Squad,League,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shooting,Statistic,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passing,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Pass Types,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Goal and Shot Creation,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Defense,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Possession,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Miscellaneous Stats,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Goals Against,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Advanced Goalkeeping,Free Kick Goals Against,Corner Kick Goals Against,Own Goals Scored Against Goalkeeper,Post-Shot Expected Goals,PSxG/SoT,PSxG-GA,Passes Completed (Launched),Passes Attempted (Launched),Pass Completion Percentage (Launched),Passes Attempted (GK),Throws Attempted,Launch %,Average Pass Length,Goal Kicks,Launch% (Goal Kicks),Avg. Length of Goal Kicks,Crosses Faced,Crosses Stopped,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
Lennart Karl,GER,"MF,FW",17,Bayern Munich,Bundesliga,0.68,0.23,0.91,0.68,0.00,0.00,0.00,0.00,0.63,0.63,0.21,0.83,3.65,4.56,13.44,Shooting,Per 90,4.10,1.94,47.2%,0.17,0.35,17.30,0.00,0.15,+0.06,+0.06,Passing,54.68,62.77,87.1%,797.13,110.96,31.78,34.97,90.9%,16.86,18.91,89.2%,3.53,4.67,75.6%,0.30,1.82,2.62,2.28,0.11,Pass Types,61.06,1.37,0.34,0.34,0.57,1.94,0.68,0.34,0.00,0.00,0.11,0.34,0.91,Goal and Shot Creation,5.01,3.53,0.34,0.46,0.23,0.34,0.11,0.68,0.34,0.11,0.11,0.00,0.11,0.00,Defense,2.05,1.37,0.57,0.23,1.25,0.68,1.37,50.0%,0.68,0.91,0.00,1.03,3.08,0.34,0.11,Possession,77.35,0.57,4.44,29.51,43.63,7.75,77.35,5.01,1.94,38.6%,2.62,52.3%,53.66,268.06,118.25,1.71,2.28,2.51,1.37,64.94,Miscellaneous Stats,0.00,0.46,0.91,0.23,0.00,0.00,0.00,3.30,0.11,0.91,11.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aljoscha Kemlein,GER,MF,21,Union Berlin,Bundesliga,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.07,0.07,0.03,0.10,0.94,4.72,1.10,Shooting,Per 90,0.86,0.08,9.1%,0.00,0.00,17.90,0.00,0.08,-0.07,-0.07,Passing,32.54,43.07,75.5%,537.33,164.20,15.56,18.86,82.5%,12.10,14.78,81.9%,3.30,5.66,58.3%,0.06,0.71,3.85,0.79,0.08,Pass Types,41.66,1.18,0.24,0.08,0.24,0.47,0.08,0.08,0.08,0.00,0.00,0.24,0.79,Goal and Shot Creation,2.20,1.89,0.08,0.00,0.08,0.00,0.16,0.16,0.16,0.00,0.00,0.00,0.00,0.00,Defense,2.04,1.34,0.47,1.02,0.55,0.63,1.34,47.1%,0.71,1.10,0.31,0.79,2.83,1.41,0.00,Possession,52.98,1.89,10.77,33.64,9.04,0.63,52.98,1.26,0.71,56.3%,0.55,43.8%,25.47,101.00,47.79,0.94,0.08,0.86,0.86,28.93,Miscellaneous Stats,0.00,1.18,0.39,0.00,0.00,0.08,0.00,5.82,1.49,1.34,52.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luca Kerber,GER,MF,23,Heidenheim,Bundesliga,0.19,0.00,0.19,0.19,0.00,0.00,0.37,0.00,0.07,0.07,0.07,0.15,0.28,1.40,2.14,Shooting,Per 90,0.65,0.47,71.4%,0.29,0.40,8.70,0.00,0.11,+0.11,+0.11,Passing,18.61,26.34,70.7%,328.91,77.44,8.19,10.42,78.6%,8.19,10.61,77.2%,1.68,3.26,51.4%,0.06,0.65,1.21,0.37,0.09,Pass Types,25.50,0.47,0.09,0.09,0.09,0.65,0.28,0.00,0.00,0.00,0.00,0.37,0.93,Goal and Shot Creation,1.02,0.93,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,2.23,1.40,1.21,0.65,0.37,1.21,2.79,43.3%,1.58,1.40,0.47,0.65,2.89,2.33,0.19,Possession,36.86,2.98,12.66,17.50,6.98,1.58,36.86,0.47,0.09,20.0%,0.28,60.0%,18.06,71.48,28.57,0.09,0.09,1.02,0.56,21.13,Miscellaneous Stats,0.00,2.23,1.02,0.09,0.00,0.00,0.00,2.61,1.30,1.68,43.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilal El Khannouss,MAR,"MF,FW",21,Stuttgart,Bundesliga,0.23,0.17,0.40,0.23,0.00,0.00,0.27,0.00,0.10,0.10,0.20,0.30,3.45,5.65,5.05,Shooting,Per 90,1.87,0.67,35.7%,0.13,0.35,21.30,0.00,0.05,+0.13,+0.13,Passing,36.64,49.25,74.4%,613.44,177.79,19.07,22.25,85.7%,12.65,16.33,77.5%,3.71,6.93,53.6%,0.19,2.24,3.85,1.64,0.40,Pass Types,44.70,4.38,1.04,0.30,0.33,4.25,0.43,1.81,0.87,0.37,0.03,0.17,0.60,Goal and Shot Creation,4.18,2.94,0.57,0.30,0.13,0.17,0.07,0.40,0.30,0.07,0.00,0.03,0.00,0.00,Defense,1.71,1.24,0.50,1.04,0.17,0.70,1.30,53.8%,0.60,0.80,0.20,0.23,1.94,0.30,0.10,Possession,57.71,0.84,6.56,27.13,24.66,1.97,57.71,2.17,1.10,50.8%,0.97,44.6%,32.15,203.19,96.59,2.21,0.64,1.61,1.41,42.12,Miscellaneous Stats,0.00,0.80,0.60,0.10,0.00,0.00,0.00,3.28,0.84,1.17,41.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rani Khedira,GER,MF,31,Union Berlin,Bundesliga,0.13,0.03,0.16,0.13,0.00,0.00,0.23,0.00,0.07,0.07,0.04,0.10,0.59,2.38,1.27,Shooting,Per 90,0.62,0.20,31.6%,0.21,0.67,18.00,0.00,0.11,+0.07,+0.07,Passing,18.12,25.63,70.7%,273.30,98.32,9.79,12.05,81.3%,6.69,8.98,74.5%,0.95,2.38,39.7%,0.04,0.62,1.83,0.39,0.20,Pass Types,24.65,0.75,0.23,0.03,0.07,0.72,0.00,0.00,0.00,0.00,0.00,0.23,0.78,Goal and Shot Creation,1.27,1.14,0.00,0.00,0.07,0.03,0.03,0.07,0.03,0.00,0.00,0.03,0.00,0.00,Defense,2.51,1.37,1.08,1.27,0.16,0.85,1.44,59.1%,0.59,1.08,0.29,1.37,3.88,2.74,0.03,Possession,36.95,3.43,11.20,19.82,6.30,1.01,36.95,0.42,0.10,23.1%,0.33,76.9%,14.43,65.55,26.44,0.49,0.16,0.91,0.49,16.16,Miscellaneous Stats,0.00,1.40,0.62,0.07,0.00,0.00,0.00,3.36,1.37,1.70,44.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joshua Kimmich,GER,MF,30,Bayern Munich,Bundesliga,0.07,0.21,0.28,0.07,0.00,0.00,0.14,0.00,0.08,0.08,0.25,0.33,1.49,10.55,2.61,Shooting,Per 90,1.00,0.33,33.3%,0.07,0.21,22.00,0.05,0.08,-0.01,-0.01,Passing,93.86,106.38,88.2%,1696.75,491.97,41.78,43.51,96.0%,39.19,43.22,90.7%,11.07,16.55,66.9%,0.35,2.66,12.73,2.42,0.52,Pass Types,97.37,8.82,3.94,0.76,1.26,5.83,1.35,3.34,2.44,0.33,0.00,0.19,0.62,Goal and Shot Creation,5.22,4.15,0.88,0.07,0.05,0.05,0.02,0.50,0.36,0.09,0.00,0.05,0.00,0.00,Defense,1.07,0.69,0.40,0.52,0.14,0.50,1.28,38.9%,0.78,0.88,0.26,0.78,1.85,1.09,0.12,Possession,113.57,2.73,17.31,64.80,31.87,0.83,113.57,0.64,0.38,59.3%,0.24,37.0%,73.12,343.90,158.33,2.37,0.09,0.74,0.26,88.81,Miscellaneous Stats,0.00,0.38,1.04,0.02,0.00,0.00,0.02,4.84,0.36,0.36,50.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Kleindienst,GER,FW,30,Gladbach,Bundesliga,0.44,0.19,0.63,0.44,0.00,0.06,0.25,0.06,0.40,0.34,0.15,0.49,1.52,2.28,4.44,Shooting,Per 90,1.90,1.01,53.3%,0.23,0.44,12.60,0.00,0.18,+0.04,+0.10,Passing,15.65,26.11,60.0%,230.51,61.29,9.25,14.26,64.9%,4.44,7.16,61.9%,1.27,1.90,66.7%,0.08,0.82,1.20,0.76,0.00,Pass Types,24.27,1.84,0.00,0.19,0.25,0.51,0.51,0.00,0.00,0.00,0.00,0.00,1.14,Goal and Shot Creation,1.52,1.01,0.06,0.06,0.25,0.06,0.06,0.32,0.13,0.06,0.00,0.06,0.06,0.00,Defense,1.08,0.51,0.38,0.51,0.19,0.32,0.95,33.3%,0.63,1.65,0.51,0.38,1.46,2.54,0.06,Possession,39.17,3.04,6.27,21.74,11.47,3.68,39.11,1.08,0.57,52.9%,0.51,47.1%,16.61,79.16,33.53,0.82,0.70,3.04,1.01,26.37,Miscellaneous Stats,0.06,2.28,0.70,0.51,0.06,0.06,0.00,3.04,5.89,4.25,58.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lukas Klostermann,GER,"DF,FW",29,RB Leipzig,Bundesliga,0.08,0.00,0.08,0.08,0.00,0.00,0.24,0.00,0.02,0.02,0.01,0.04,0.64,4.03,1.29,Shooting,Per 90,0.32,0.16,50.0%,0.25,0.50,15.30,0.00,0.08,+0.06,+0.06,Passing,48.14,54.26,88.7%,818.77,256.31,21.25,21.90,97.1%,24.87,27.05,92.0%,1.77,3.54,50.0%,0.03,0.24,3.38,0.40,0.08,Pass Types,52.00,2.09,0.72,0.00,0.00,0.56,1.29,0.00,0.00,0.00,0.00,0.16,0.40,Goal and Shot Creation,0.97,0.81,0.08,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,1.45,0.64,1.05,0.32,0.08,0.81,1.21,66.7%,0.40,1.29,0.89,1.13,2.58,8.77,0.16,Possession,68.67,7.89,30.11,32.68,6.04,0.89,68.67,0.08,0.08,100.0%,0.00,0.0%,33.25,140.15,72.21,0.89,0.00,0.40,0.00,44.36,Miscellaneous Stats,0.00,0.56,0.48,0.00,0.00,0.00,0.00,3.54,0.97,1.45,40.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ansgar Knauff,GER,"FW,MF",24,Eint Frankfurt,Bundesliga,0.25,0.18,0.43,0.25,0.00,0.00,0.18,0.00,0.28,0.28,0.20,0.48,2.84,2.30,8.89,Shooting,Per 90,1.91,0.83,43.4%,0.13,0.30,14.50,0.00,0.15,-0.03,-0.03,Passing,18.79,27.83,67.5%,251.14,67.90,11.74,14.58,80.5%,5.29,8.53,62.0%,0.61,1.33,45.9%,0.18,1.55,0.61,1.30,0.36,Pass Types,26.75,1.01,0.04,0.14,0.00,1.80,0.58,0.00,0.00,0.00,0.00,0.07,0.68,Goal and Shot Creation,2.95,2.23,0.00,0.40,0.14,0.14,0.04,0.40,0.32,0.00,0.07,0.00,0.00,0.00,Defense,1.08,0.68,0.29,0.47,0.32,0.36,1.04,34.5%,0.68,0.79,0.11,0.58,1.66,0.76,0.00,Possession,37.80,0.40,4.61,14.90,19.08,4.57,37.80,2.20,1.08,49.2%,0.86,39.3%,22.64,139.90,73.62,1.66,1.15,2.30,1.12,25.52,Miscellaneous Stats,0.00,1.51,1.12,0.65,0.00,0.00,0.00,3.56,0.83,2.12,28.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregor Kobel,SUI,GK,28,Dortmund,Bundesliga,,,,,,0.06,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,3.92,2.63,67.6%,0.54,0.25,0.21,0.31,31.3%,0.06,0.00,0.00,0.0%,Advanced Goalkeeping,0.00,0.10,0.06,1.34,0.34,+0.07,3.48,10.96,31.7%,30.21,4.02,30.3%,31.6,3.88,46.2%,40.7,12.08,0.58,4.8%,1.35,16.4
Robin Koch,GER,DF,29,Eint Frankfurt,Bundesliga,0.12,0.02,0.15,0.12,0.00,0.00,0.05,0.00,0.06,0.06,0.03,0.09,0.22,3.73,0.17,Shooting,Per 90,0.49,0.17,35.0%,0.25,0.71,13.90,0.02,0.12,+0.06,+0.06,Passing,59.18,64.81,91.3%,1096.57,359.19,20.55,21.54,95.4%,34.38,35.76,96.1%,3.85,6.40,60.2%,0.03,0.25,3.68,0.27,0.02,Pass Types,61.72,2.99,1.06,0.02,0.15,0.12,0.07,0.00,0.00,0.00,0.00,0.10,0.20,Goal and Shot Creation,0.79,0.72,0.00,0.00,0.02,0.02,0.02,0.12,0.10,0.00,0.00,0.00,0.02,0.00,Defense,1.01,0.47,0.64,0.27,0.10,0.52,0.84,61.8%,0.32,0.82,0.62,0.94,1.95,7.29,0.12,Possession,77.28,12.50,36.03,39.05,2.35,0.94,77.28,0.07,0.02,33.3%,0.02,33.3%,46.48,171.73,81.60,0.12,0.00,0.52,0.25,53.03,Miscellaneous Stats,0.00,0.74,0.44,0.00,0.02,0.02,0.00,3.48,3.48,1.90,64.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Kofane,CMR,FW,19,Leverkusen,Bundesliga,0.42,0.10,0.52,0.42,0.00,0.00,0.42,0.00,0.51,0.51,0.05,0.57,1.35,0.83,4.67,Shooting,Per 90,3.01,1.45,48.3%,0.14,0.29,13.40,0.00,0.17,-0.09,-0.09,Passing,12.25,13.91,88.1%,130.28,17.54,7.99,9.03,88.5%,2.60,3.11,83.3%,0.00,0.00,,0.04,1.14,0.21,0.42,0.00,Pass Types,12.87,0.93,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.10,0.31,Goal and Shot Creation,2.28,1.45,0.00,0.31,0.10,0.31,0.10,0.42,0.00,0.00,0.10,0.00,0.21,0.10,Defense,0.83,0.31,0.21,0.10,0.52,0.10,0.31,33.3%,0.21,0.42,0.10,0.21,1.04,1.14,0.00,Possession,23.77,1.56,3.11,7.58,13.18,5.40,23.77,0.93,0.62,66.7%,0.31,33.3%,12.56,65.29,31.25,0.83,0.73,2.08,1.66,16.61,Miscellaneous Stats,0.00,2.18,1.04,0.10,0.21,0.00,0.00,1.45,1.56,2.18,41.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Köhn,GHA,DF,26,Union Berlin,Bundesliga,0.00,0.06,0.06,0.00,0.00,0.00,0.12,0.00,0.03,0.03,0.13,0.16,1.56,2.70,6.00,Shooting,Per 90,0.90,0.12,13.3%,0.00,0.00,18.30,0.00,0.04,-0.03,-0.03,Passing,33.74,45.21,74.6%,505.90,148.54,18.43,20.71,89.0%,12.31,15.79,77.9%,1.74,4.86,35.8%,0.13,1.02,1.56,1.08,0.66,Pass Types,34.52,10.51,0.72,0.00,0.00,5.16,9.19,0.60,0.30,0.24,0.00,0.18,1.08,Goal and Shot Creation,2.70,1.80,0.36,0.06,0.12,0.30,0.06,0.36,0.24,0.00,0.00,0.06,0.06,0.00,Defense,1.74,0.96,0.96,0.54,0.24,1.02,1.32,77.3%,0.30,1.32,0.24,0.54,2.28,1.92,0.06,Possession,56.26,2.40,14.17,22.70,20.11,1.62,56.26,1.74,0.66,37.9%,1.02,58.6%,28.82,122.42,60.04,1.50,0.12,1.68,1.26,31.28,Miscellaneous Stats,0.00,1.26,1.14,0.18,0.00,0.00,0.00,3.78,0.36,0.36,50.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominik Kohr,GER,DF,31,Mainz 05,Bundesliga,0.13,0.00,0.13,0.13,0.00,0.00,0.35,0.13,0.09,0.09,0.04,0.14,0.93,4.81,1.46,Shooting,Per 90,0.53,0.22,41.7%,0.25,0.60,10.50,0.00,0.19,+0.04,+0.04,Passing,42.39,52.02,81.5%,826.47,274.02,15.63,17.97,87.0%,20.49,22.83,89.7%,5.83,9.36,62.3%,0.09,0.49,3.84,0.62,0.09,Pass Types,48.75,3.09,1.50,0.18,0.49,0.79,0.88,0.00,0.00,0.00,0.00,0.18,0.57,Goal and Shot Creation,1.19,0.93,0.04,0.04,0.13,0.00,0.04,0.22,0.09,0.00,0.04,0.04,0.00,0.04,Defense,2.25,1.59,1.10,0.79,0.35,1.37,2.12,64.6%,0.75,1.46,0.88,1.55,3.80,4.73,0.09,Possession,63.86,7.02,27.69,29.54,6.71,1.50,63.86,0.27,0.13,50.0%,0.13,50.0%,33.83,154.43,68.36,0.84,0.18,0.66,0.18,37.63,Miscellaneous Stats,0.04,1.59,1.81,0.04,0.00,0.04,0.00,3.75,1.94,1.32,59.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mert Kömür,GER,"FW,MF",20,Augsburg,Bundesliga,0.26,0.20,0.46,0.26,0.00,0.00,0.07,0.00,0.24,0.24,0.18,0.42,2.51,2.31,5.28,Shooting,Per 90,2.38,1.06,44.4%,0.11,0.25,18.50,0.13,0.10,+0.03,+0.03,Passing,22.90,31.94,71.7%,341.99,92.31,13.33,15.97,83.5%,6.47,8.64,74.8%,1.85,4.35,42.4%,0.18,1.85,0.92,0.79,0.20,Pass Types,26.00,5.61,1.39,0.20,0.00,4.49,0.20,3.10,1.45,1.06,0.00,0.33,0.92,Goal and Shot Creation,3.63,1.78,1.25,0.20,0.33,0.07,0.00,0.33,0.20,0.13,0.00,0.00,0.00,0.00,Defense,0.46,0.33,0.13,0.20,0.13,0.13,0.66,20.0%,0.53,0.99,0.07,0.26,0.73,1.45,0.00,Possession,44.54,1.19,4.88,17.62,22.96,3.04,44.54,2.97,1.25,42.2%,1.25,42.2%,25.21,153.54,81.03,2.38,0.59,2.77,2.18,29.69,Miscellaneous Stats,0.00,1.32,1.32,0.26,0.00,0.00,0.00,3.43,1.39,3.30,29.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ransford Königsdörffer,GHA,FW,24,Hamburger SV,Bundesliga,0.09,0.09,0.18,0.09,0.00,0.09,0.09,0.00,0.40,0.33,0.04,0.37,1.32,1.50,4.68,Shooting,Per 90,2.91,0.79,27.3%,0.03,0.11,13.70,0.00,0.11,-0.31,-0.24,Passing,11.75,16.96,69.3%,183.80,33.47,5.56,8.04,69.2%,5.30,6.71,78.9%,0.44,0.79,55.6%,0.04,0.62,0.97,0.35,0.09,Pass Types,14.13,2.56,0.09,0.09,0.00,0.79,0.00,0.00,0.00,0.00,0.00,0.27,0.53,Goal and Shot Creation,2.21,1.32,0.00,0.18,0.53,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,0.09,0.09,0.00,0.09,0.00,0.00,0.09,0.0%,0.09,0.53,0.00,0.09,0.18,0.79,0.00,Possession,26.23,0.79,2.65,12.45,11.57,4.24,26.14,1.24,0.44,35.7%,0.62,50.0%,14.57,85.41,38.33,1.06,0.62,2.03,1.06,18.72,Miscellaneous Stats,0.00,0.97,0.97,1.50,0.00,0.00,0.00,1.68,2.12,2.30,48.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Konstantinos Koulierakis,GRE,DF,22,Wolfsburg,Bundesliga,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.08,0.08,0.02,0.10,0.61,3.24,0.20,Shooting,Per 90,0.94,0.27,28.6%,0.00,0.00,16.60,0.00,0.08,-0.08,-0.08,Passing,45.89,55.11,83.3%,917.35,343.40,15.02,16.20,92.7%,25.11,27.33,91.9%,5.47,10.46,52.3%,0.03,0.37,3.71,0.30,0.10,Pass Types,50.72,4.22,1.32,0.07,0.81,0.37,0.03,0.00,0.00,0.00,0.00,0.17,0.47,Goal and Shot Creation,1.08,0.67,0.07,0.03,0.17,0.03,0.10,0.03,0.03,0.00,0.00,0.00,0.00,0.00,Defense,1.21,0.67,0.88,0.30,0.03,0.74,1.11,66.7%,0.37,0.98,0.51,1.45,2.67,6.01,0.10,Possession,67.39,12.32,37.49,27.23,2.87,1.01,67.39,0.34,0.17,50.0%,0.17,50.0%,36.28,171.63,89.56,0.37,0.00,0.51,0.10,42.65,Miscellaneous Stats,0.00,0.84,0.51,0.07,0.00,0.10,0.03,3.21,1.96,1.48,56.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Král,CZE,MF,27,Union Berlin,Bundesliga,0.00,0.07,0.07,0.00,0.00,0.00,0.13,0.00,0.05,0.05,0.03,0.09,1.90,2.43,3.02,Shooting,Per 90,0.66,0.13,20.0%,0.00,0.00,17.90,0.00,0.08,-0.05,-0.05,Passing,18.70,25.65,72.9%,311.65,81.01,9.58,11.74,81.6%,7.08,8.53,83.1%,1.71,3.28,52.0%,0.07,0.52,2.43,0.39,0.13,Pass Types,24.73,0.85,0.13,0.13,0.07,1.25,0.07,0.26,0.00,0.26,0.00,0.07,0.59,Goal and Shot Creation,1.77,1.12,0.07,0.13,0.07,0.33,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Defense,1.12,0.72,0.39,0.52,0.20,0.59,0.98,60.0%,0.39,0.98,0.39,0.92,2.03,1.97,0.13,Possession,36.14,3.02,8.79,19.68,8.40,1.31,36.14,1.77,0.79,44.4%,0.79,44.4%,20.34,135.07,62.45,1.38,0.13,1.71,0.85,21.32,Miscellaneous Stats,0.00,1.25,1.05,0.00,0.00,0.00,0.00,4.13,1.64,1.25,56.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrej Kramarić,CRO,"MF,FW",34,Hoffenheim,Bundesliga,0.29,0.40,0.69,0.22,0.07,0.07,0.07,0.00,0.31,0.25,0.17,0.42,2.20,4.66,6.35,Shooting,Per 90,2.13,0.83,39.0%,0.10,0.26,16.70,0.07,0.12,-0.02,-0.03,Passing,35.36,45.22,78.2%,529.10,146.22,19.70,22.37,88.1%,10.93,13.64,80.2%,2.63,5.16,51.0%,0.20,1.80,3.10,1.59,0.61,Pass Types,40.63,4.19,0.58,0.14,0.11,4.29,0.87,1.84,0.90,0.40,0.04,0.40,0.36,Goal and Shot Creation,3.57,2.56,0.54,0.11,0.22,0.14,0.00,0.69,0.58,0.04,0.04,0.04,0.00,0.00,Defense,0.40,0.18,0.18,0.11,0.11,0.14,0.25,57.1%,0.11,0.43,0.07,0.40,0.79,0.36,0.04,Possession,52.65,0.36,7.04,23.78,22.23,3.72,52.58,1.44,0.69,47.5%,0.61,42.5%,29.48,147.20,73.62,1.84,0.61,1.23,1.37,38.54,Miscellaneous Stats,0.00,0.29,0.76,0.29,0.00,0.00,0.00,4.55,0.29,0.79,26.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Krauß,GER,"MF,DF",24,Köln,Bundesliga,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.03,0.03,0.05,0.08,1.65,6.43,1.55,Shooting,Per 90,0.85,0.15,17.6%,0.00,0.00,23.90,0.00,0.04,-0.03,-0.03,Passing,43.93,52.35,83.9%,809.10,225.87,17.20,19.40,88.7%,22.54,24.93,90.4%,4.04,5.98,67.5%,0.06,0.80,5.58,0.70,0.00,Pass Types,49.76,2.09,0.50,0.05,0.25,0.50,0.60,0.05,0.05,0.00,0.00,0.50,1.50,Goal and Shot Creation,2.64,2.24,0.00,0.05,0.00,0.25,0.10,0.05,0.00,0.00,0.00,0.00,0.00,0.05,Defense,2.89,1.65,1.50,1.20,0.20,1.30,2.44,53.1%,1.15,1.84,0.35,1.05,3.94,2.09,0.10,Possession,65.22,2.34,15.26,38.29,12.62,0.60,65.22,1.55,0.75,48.4%,0.75,48.4%,37.50,197.85,93.79,1.60,0.10,1.55,0.70,39.64,Miscellaneous Stats,0.00,1.20,1.15,0.00,0.00,0.00,0.00,6.18,0.60,0.65,48.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rasmus Kristensen,DEN,DF,28,Eint Frankfurt,Bundesliga,0.17,0.08,0.25,0.17,0.00,0.00,0.25,0.00,0.09,0.09,0.10,0.19,1.40,5.47,6.15,Shooting,Per 90,1.04,0.42,40.5%,0.16,0.40,15.80,0.00,0.09,+0.08,+0.08,Passing,47.41,60.89,77.9%,759.72,293.16,24.98,27.74,90.1%,18.05,22.91,78.8%,3.14,6.63,47.5%,0.11,0.65,3.65,1.21,0.25,Pass Types,51.85,8.93,0.59,0.03,0.42,1.97,8.34,0.00,0.00,0.00,0.00,0.11,1.43,Goal and Shot Creation,2.05,1.63,0.08,0.08,0.17,0.06,0.03,0.39,0.25,0.00,0.03,0.08,0.00,0.03,Defense,2.61,1.68,1.57,0.84,0.20,1.80,2.67,67.4%,0.87,1.74,0.31,0.87,3.48,3.68,0.03,Possession,73.89,3.85,21.31,32.96,20.04,2.36,73.89,1.82,0.81,44.6%,0.93,50.8%,38.80,148.70,72.37,1.12,0.39,1.29,0.59,45.76,Miscellaneous Stats,0.00,1.09,0.48,0.11,0.00,0.00,0.00,4.35,1.82,1.15,61.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
