Player,Nation,Position,Age,Squad,League,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shooting,Statistic,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passing,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Pass Types,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Goal and Shot Creation,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Defense,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Possession,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Miscellaneous Stats,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Goals Against,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Advanced Goalkeeping,Free Kick Goals Against,Corner Kick Goals Against,Own Goals Scored Against Goalkeeper,Post-Shot Expected Goals,PSxG/SoT,PSxG-GA,Passes Completed (Launched),Passes Attempted (Launched),Pass Completion Percentage (Launched),Passes Attempted (GK),Throws Attempted,Launch %,Average Pass Length,Goal Kicks,Launch% (Goal Kicks),Avg. Length of Goal Kicks,Crosses Faced,Crosses Stopped,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
Gustavo Martins Santos,BRA,DF,22,Grêmio,Brazil Serie A,0.14,0.00,0.14,0.14,0.00,0.00,0.27,0.00,0.10,0.10,0.04,0.14,0.27,2.11,0.41,Shooting,Per 90,1.16,0.61,52.9%,0.12,0.22,12.00,0.00,0.08,+0.04,+0.04,Passing,39.14,45.41,86.2%,701.25,286.02,15.82,17.32,91.3%,19.43,21.89,88.8%,3.41,5.11,66.7%,0.01,0.34,2.59,0.00,0.00,Pass Types,39.68,5.73,0.95,0.00,0.20,0.14,4.70,0.00,0.00,0.00,0.00,0.00,0.89,Goal and Shot Creation,0.95,0.48,0.07,0.14,0.27,0.00,0.00,0.07,0.00,0.00,0.00,0.07,0.00,0.00,Defense,1.77,1.23,1.30,0.41,0.07,1.02,1.64,62.5%,0.61,1.70,0.82,0.75,2.52,6.41,0.00,Possession,58.77,7.91,28.02,26.32,5.11,1.57,58.77,0.75,0.34,45.5%,0.41,54.5%,28.02,117.89,66.55,0.34,0.07,0.82,0.34,32.39,Miscellaneous Stats,0.00,1.50,0.14,0.07,0.00,0.00,0.00,3.95,2.80,1.43,66.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matheusinho,BRA,"MF,FW",27,Vitória,Brazil Serie A,0.20,0.05,0.25,0.10,0.10,0.10,0.25,0.05,0.25,0.17,0.11,0.27,2.65,3.05,3.46,Shooting,Per 90,1.48,0.76,51.7%,0.07,0.13,20.10,0.00,0.12,-0.05,-0.07,Passing,25.86,33.19,77.9%,410.09,91.93,13.44,15.12,88.9%,9.26,11.30,82.0%,2.04,4.38,46.5%,0.11,1.12,3.11,0.66,0.15,Pass Types,29.58,3.31,1.37,0.20,0.25,3.21,0.31,1.22,0.87,0.15,0.00,0.31,0.15,Goal and Shot Creation,2.90,2.14,0.15,0.25,0.10,0.20,0.05,0.10,0.00,0.05,0.00,0.05,0.00,0.00,Defense,1.02,0.81,0.25,0.61,0.15,0.20,0.51,40.0%,0.31,0.20,0.05,0.61,1.63,0.46,0.05,Possession,42.81,0.46,4.68,21.84,17.05,2.24,42.71,2.55,1.02,40.0%,1.17,46.0%,27.44,183.05,80.89,1.63,0.46,2.09,1.32,30.19,Miscellaneous Stats,0.00,0.87,3.16,0.10,0.00,0.00,0.00,4.33,0.61,1.02,37.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matheusinho,BRA,"FW,MF",26,Sport Recife,Brazil Serie A,0.10,0.10,0.20,0.10,0.00,0.00,0.10,0.05,0.15,0.15,0.17,0.33,2.09,4.53,7.18,Shooting,Per 90,1.53,0.36,23.3%,0.07,0.29,19.10,0.05,0.10,-0.05,-0.05,Passing,25.71,33.95,75.7%,404.39,115.35,14.15,16.44,86.1%,8.76,11.50,76.1%,1.93,3.67,52.8%,0.16,1.53,2.24,1.22,0.36,Pass Types,33.39,0.46,0.20,0.41,0.31,2.09,0.00,0.15,0.00,0.00,0.00,0.10,0.56,Goal and Shot Creation,2.70,2.19,0.00,0.36,0.00,0.10,0.05,0.25,0.15,0.00,0.10,0.00,0.00,0.00,Defense,1.43,0.81,0.51,0.61,0.31,0.46,1.27,36.0%,0.81,0.61,0.05,1.27,2.70,0.92,0.00,Possession,46.27,0.76,6.41,20.16,20.92,2.90,46.27,3.92,2.19,55.8%,1.58,40.3%,29.52,150.93,69.69,1.53,0.71,2.80,1.37,31.51,Miscellaneous Stats,0.00,0.92,1.88,0.10,0.00,0.00,0.00,5.80,0.15,0.51,23.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matheuzinho,BRA,DF,24,Corinthians,Brazil Serie A,0.07,0.10,0.17,0.07,0.00,0.00,0.41,0.00,0.04,0.04,0.13,0.17,2.02,5.20,5.40,Shooting,Per 90,0.75,0.17,22.7%,0.09,0.40,24.30,0.17,0.06,+0.03,+0.03,Passing,48.93,59.16,82.7%,867.17,276.39,20.41,22.60,90.3%,23.18,26.84,86.4%,4.34,7.22,60.2%,0.15,1.09,4.17,1.27,0.79,Pass Types,49.04,9.98,2.02,0.00,0.41,3.49,7.66,0.31,0.10,0.14,0.00,0.14,0.79,Goal and Shot Creation,2.12,1.68,0.21,0.07,0.17,0.00,0.00,0.14,0.07,0.03,0.00,0.03,0.00,0.00,Defense,2.15,1.37,1.27,0.65,0.24,1.30,2.46,52.8%,1.16,1.13,0.34,1.27,3.42,2.97,0.03,Possession,68.97,3.08,19.46,31.77,18.36,0.79,68.97,0.92,0.34,37.0%,0.55,59.3%,36.52,181.40,90.79,1.47,0.24,0.99,0.41,43.15,Miscellaneous Stats,0.00,1.03,0.92,0.03,0.00,0.03,0.00,3.73,0.68,0.79,46.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ricardo Mathias,BRA,FW,18,Internacional,Brazil Serie A,0.52,0.09,0.61,0.52,0.00,0.00,0.09,0.00,0.45,0.45,0.06,0.50,0.87,1.13,4.60,Shooting,Per 90,2.69,1.30,48.4%,0.19,0.40,13.10,0.00,0.17,+0.07,+0.07,Passing,9.38,16.77,56.0%,128.31,30.67,5.73,8.95,64.1%,2.95,5.73,51.5%,0.35,0.43,80.0%,0.03,0.43,0.61,0.09,0.00,Pass Types,14.33,2.43,0.00,0.09,0.00,0.61,0.09,0.00,0.00,0.00,0.00,0.00,0.26,Goal and Shot Creation,1.04,0.70,0.00,0.17,0.09,0.09,0.00,0.17,0.09,0.00,0.09,0.00,0.00,0.00,Defense,0.78,0.52,0.09,0.26,0.43,0.26,0.35,75.0%,0.09,0.43,0.17,0.00,0.78,0.96,0.00,Possession,28.67,1.13,2.00,13.64,13.55,3.91,28.67,1.65,0.52,31.6%,0.96,57.9%,13.73,57.34,25.71,0.52,0.43,3.82,1.56,21.28,Miscellaneous Stats,0.00,1.74,1.04,0.26,0.00,0.00,0.09,2.00,4.34,5.13,45.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillermo Matías Fernández,ARG,MF,33,Fortaleza,Brazil Serie A,0.00,0.14,0.14,0.00,0.00,0.00,0.49,0.00,0.04,0.04,0.07,0.11,1.48,6.85,2.12,Shooting,Per 90,0.71,0.21,30.0%,0.00,0.00,23.20,0.07,0.06,-0.04,-0.04,Passing,45.25,54.35,83.2%,797.65,253.20,19.76,22.24,88.9%,20.05,22.52,89.0%,4.24,7.06,60.0%,0.09,1.48,5.15,0.64,0.07,Pass Types,50.19,3.95,2.12,0.07,0.21,1.62,0.28,1.06,0.35,0.49,0.07,0.21,0.64,Goal and Shot Creation,3.25,2.40,0.71,0.00,0.00,0.14,0.00,0.21,0.14,0.07,0.00,0.00,0.00,0.00,Defense,1.55,0.99,0.99,0.35,0.21,0.64,1.20,52.9%,0.56,0.92,0.28,0.49,2.05,1.27,0.07,Possession,61.69,1.48,10.66,41.65,10.02,0.35,61.69,0.85,0.35,41.7%,0.49,58.3%,32.82,179.29,93.39,0.42,0.00,1.20,0.71,41.22,Miscellaneous Stats,0.00,0.92,0.92,0.14,0.00,0.00,0.00,5.01,0.56,0.35,61.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauricio,BRA,"MF,FW",23,Palmeiras,Brazil Serie A,0.18,0.41,0.59,0.18,0.00,0.00,0.14,0.00,0.24,0.24,0.22,0.46,1.78,3.74,5.16,Shooting,Per 90,2.28,0.78,34.0%,0.08,0.24,18.80,0.00,0.10,-0.05,-0.05,Passing,29.80,36.47,81.7%,465.84,106.70,15.15,17.39,87.1%,11.96,13.55,88.2%,1.69,2.97,56.9%,0.20,1.73,2.69,1.32,0.50,Pass Types,33.91,2.42,0.46,0.09,0.05,1.69,0.73,0.46,0.18,0.00,0.00,0.14,0.55,Goal and Shot Creation,3.74,3.10,0.18,0.05,0.27,0.09,0.05,0.64,0.59,0.00,0.00,0.05,0.00,0.00,Defense,0.87,0.50,0.18,0.37,0.32,0.37,0.68,53.3%,0.32,0.64,0.09,0.64,1.51,0.46,0.00,Possession,44.22,0.68,5.11,21.68,17.75,2.78,44.22,1.10,0.37,33.3%,0.55,50.0%,26.47,119.62,55.59,1.69,0.37,0.96,0.68,30.67,Miscellaneous Stats,0.00,0.73,1.28,0.46,0.00,0.00,0.00,3.70,0.68,1.32,34.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maycon,BRA,MF,27,Corinthians,Brazil Serie A,0.18,0.00,0.18,0.12,0.06,0.06,0.24,0.00,0.09,0.04,0.02,0.07,0.78,5.31,1.45,Shooting,Per 90,0.66,0.18,27.3%,0.18,0.67,24.00,0.00,0.06,+0.09,+0.08,Passing,44.73,51.73,86.5%,781.69,228.77,19.86,21.67,91.6%,19.86,21.73,91.4%,3.92,6.10,64.4%,0.05,0.60,5.79,0.54,0.12,Pass Types,48.29,3.20,1.87,0.24,0.54,1.45,0.54,0.78,0.30,0.42,0.00,0.24,0.48,Goal and Shot Creation,1.45,1.33,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,1.63,1.15,0.91,0.42,0.30,0.54,1.15,47.4%,0.60,0.66,0.18,0.48,2.11,1.09,0.00,Possession,59.22,1.63,10.32,39.96,9.30,0.66,59.15,0.72,0.36,50.0%,0.36,50.0%,34.47,130.56,59.70,0.72,0.24,0.97,0.60,43.88,Miscellaneous Stats,0.00,0.85,0.36,0.00,0.00,0.00,0.00,3.68,0.30,0.97,23.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mayke,BRA,DF,32,Santos,Brazil Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.02,0.02,0.07,0.09,1.09,4.61,4.11,Shooting,Per 90,0.50,0.00,0.0%,0.00,,21.40,0.00,0.04,-0.02,-0.02,Passing,42.02,49.91,84.2%,727.72,247.27,19.71,21.47,91.8%,17.11,19.46,87.9%,4.36,6.29,69.3%,0.07,0.84,3.61,0.67,0.42,Pass Types,40.76,8.97,2.18,0.00,0.34,3.10,6.79,0.00,0.00,0.00,0.00,0.17,1.01,Goal and Shot Creation,1.85,1.68,0.08,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,1.85,1.34,0.75,0.84,0.25,1.01,1.51,66.7%,0.50,1.43,0.42,0.84,2.68,2.60,0.00,Possession,59.22,3.36,17.45,27.43,14.76,1.34,59.22,0.84,0.34,40.0%,0.50,60.0%,29.36,124.56,59.72,0.59,0.25,1.34,0.42,33.89,Miscellaneous Stats,0.00,1.85,0.67,0.08,0.00,0.00,0.00,3.61,0.84,1.51,35.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mayke,BRA,DF,32,Palmeiras,Brazil Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.02,0.02,0.07,0.09,1.09,4.61,4.11,Shooting,Per 90,0.50,0.00,0.0%,0.00,,21.40,0.00,0.04,-0.02,-0.02,Passing,42.02,49.91,84.2%,727.72,247.27,19.71,21.47,91.8%,17.11,19.46,87.9%,4.36,6.29,69.3%,0.07,0.84,3.61,0.67,0.42,Pass Types,40.76,8.97,2.18,0.00,0.34,3.10,6.79,0.00,0.00,0.00,0.00,0.17,1.01,Goal and Shot Creation,1.85,1.68,0.08,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,1.85,1.34,0.75,0.84,0.25,1.01,1.51,66.7%,0.50,1.43,0.42,0.84,2.68,2.60,0.00,Possession,59.22,3.36,17.45,27.43,14.76,1.34,59.22,0.84,0.34,40.0%,0.50,60.0%,29.36,124.56,59.72,0.59,0.25,1.34,0.42,33.89,Miscellaneous Stats,0.00,1.85,0.67,0.08,0.00,0.00,0.00,3.61,0.84,1.51,35.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arthur Melo,BRA,MF,28,Grêmio,Brazil Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.08,0.06,0.06,0.05,0.10,2.50,7.57,1.75,Shooting,Per 90,1.08,0.33,30.8%,0.00,0.00,23.80,0.08,0.05,-0.06,-0.06,Passing,57.89,62.30,92.9%,1070.68,291.38,23.46,24.79,94.6%,25.70,27.28,94.2%,7.32,7.90,92.6%,0.03,1.08,7.57,0.42,0.00,Pass Types,59.06,3.24,2.91,0.00,0.08,0.50,0.33,0.00,0.00,0.00,0.00,0.00,0.83,Goal and Shot Creation,3.49,2.74,0.08,0.08,0.33,0.25,0.00,0.50,0.42,0.00,0.00,0.00,0.08,0.00,Defense,2.41,1.25,0.92,1.16,0.33,1.08,1.50,72.2%,0.42,1.00,0.17,0.42,2.83,0.58,0.00,Possession,70.62,2.33,15.14,44.33,12.56,0.42,70.62,1.75,0.75,42.9%,0.75,42.9%,45.33,268.75,128.01,1.16,0.08,1.00,0.25,51.74,Miscellaneous Stats,0.00,1.41,3.33,0.08,0.08,0.00,0.00,7.99,0.25,0.25,50.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Memphis,NED,FW,30,Corinthians,Brazil Serie A,0.35,0.17,0.52,0.29,0.06,0.12,0.23,0.00,0.38,0.29,0.20,0.48,1.57,3.67,7.81,Shooting,Per 90,2.86,0.99,34.7%,0.10,0.29,19.70,0.29,0.10,-0.03,+0.01,Passing,27.10,36.96,73.3%,422.14,109.94,15.33,17.78,86.2%,6.94,9.50,73.0%,3.03,6.00,50.5%,0.18,2.04,2.39,1.17,0.17,Pass Types,31.13,5.60,1.22,0.23,0.47,3.91,0.70,2.56,1.46,0.87,0.00,0.23,0.29,Goal and Shot Creation,4.49,2.68,0.82,0.29,0.47,0.17,0.06,0.47,0.29,0.06,0.06,0.06,0.00,0.00,Defense,0.47,0.17,0.00,0.29,0.17,0.17,0.58,30.0%,0.41,0.29,0.00,0.12,0.58,0.06,0.00,Possession,47.86,0.00,2.33,21.57,24.42,3.67,47.74,2.56,0.70,27.3%,1.87,72.7%,28.33,119.90,53.63,1.40,0.70,3.32,1.81,36.37,Miscellaneous Stats,0.00,1.22,1.81,0.12,0.00,0.00,0.00,2.45,0.41,0.93,30.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nathan Mendes,BRA,DF,22,RB Bragantino,Brazil Serie A,0.00,0.08,0.08,0.00,0.00,0.00,0.23,0.00,0.01,0.01,0.05,0.05,0.93,3.34,4.04,Shooting,Per 90,0.23,0.00,0.0%,0.00,,25.20,0.00,0.04,-0.01,-0.01,Passing,41.66,51.06,81.6%,649.20,222.67,22.93,24.95,91.9%,15.54,19.12,81.3%,2.56,4.35,58.9%,0.05,0.78,3.11,0.47,0.16,Pass Types,39.72,11.27,1.63,0.16,0.23,1.48,9.64,0.00,0.00,0.00,0.00,0.08,0.54,Goal and Shot Creation,2.25,1.79,0.23,0.00,0.08,0.16,0.00,0.39,0.16,0.16,0.00,0.00,0.08,0.00,Defense,1.40,0.85,0.70,0.47,0.23,1.17,1.48,78.9%,0.31,0.93,0.39,1.01,2.41,2.49,0.00,Possession,59.84,3.42,17.33,28.37,14.61,0.70,59.84,1.09,0.39,35.7%,0.47,42.9%,31.71,147.59,80.44,1.32,0.08,1.01,0.78,34.04,Miscellaneous Stats,0.00,0.93,1.55,0.23,0.08,0.00,0.00,4.12,0.78,0.85,47.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vinicius Mendonça,BRA,FW,20,RB Bragantino,Brazil Serie A,0.00,0.26,0.26,0.00,0.00,0.00,0.17,0.00,0.08,0.08,0.07,0.15,3.03,2.25,8.14,Shooting,Per 90,1.65,0.61,36.8%,0.00,0.00,17.80,0.00,0.04,-0.08,-0.08,Passing,21.22,26.85,79.0%,293.04,64.88,12.39,13.60,91.1%,6.93,8.40,82.5%,0.69,1.65,42.1%,0.09,0.78,1.82,0.69,0.26,Pass Types,25.29,1.47,0.43,0.00,0.00,1.82,0.95,0.09,0.00,0.00,0.00,0.09,1.04,Goal and Shot Creation,3.29,1.73,0.09,0.61,0.09,0.78,0.00,0.35,0.26,0.00,0.00,0.00,0.09,0.00,Defense,2.34,1.56,1.04,1.04,0.26,1.13,2.60,43.3%,1.47,1.13,0.09,0.52,2.86,0.69,0.00,Possession,40.80,0.43,5.02,16.11,20.53,4.07,40.80,5.63,2.25,40.0%,2.60,46.2%,26.77,168.48,85.67,1.65,1.47,2.34,1.04,28.67,Miscellaneous Stats,0.00,1.39,3.38,0.35,0.09,0.00,0.00,3.98,0.26,1.65,13.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ramon Menezes Roma,BRA,DF,29,Sport Recife,Brazil Serie A,0.05,0.00,0.05,0.05,0.00,0.00,0.29,0.05,0.06,0.06,0.01,0.07,0.10,2.11,0.10,Shooting,Per 90,0.72,0.19,26.7%,0.07,0.25,10.90,0.00,0.08,-0.01,-0.01,Passing,38.62,43.08,89.6%,785.34,301.47,10.84,11.71,92.6%,22.50,24.08,93.4%,5.04,6.57,76.6%,0.01,0.24,1.39,0.05,0.00,Pass Types,41.69,1.25,1.01,0.00,0.14,0.00,0.19,0.00,0.00,0.00,0.00,0.14,0.24,Goal and Shot Creation,0.77,0.53,0.00,0.00,0.19,0.05,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,Defense,0.86,0.67,0.77,0.10,0.00,0.53,0.82,64.7%,0.29,1.10,0.86,1.25,2.11,6.14,0.05,Possession,53.92,9.02,28.78,23.03,2.16,1.63,53.92,0.05,0.05,100.0%,0.00,0.0%,31.04,137.45,67.69,0.05,0.05,0.24,0.10,35.79,Miscellaneous Stats,0.05,0.91,0.43,0.00,0.00,0.00,0.00,2.54,2.40,1.10,68.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabriel Menino,BRA,"MF,DF",24,Atlético Mineiro,Brazil Serie A,0.10,0.10,0.20,0.10,0.00,0.00,0.10,0.00,0.09,0.09,0.10,0.19,3.24,7.59,2.94,Shooting,Per 90,1.21,0.40,33.3%,0.08,0.25,18.80,0.00,0.08,+0.01,+0.01,Passing,47.48,57.50,82.6%,807.77,250.16,20.45,22.47,91.0%,18.73,21.87,85.6%,5.16,8.00,64.6%,0.14,1.72,6.78,0.81,0.20,Pass Types,52.54,4.76,2.23,0.20,0.71,2.43,1.42,1.11,0.61,0.20,0.00,0.20,1.21,Goal and Shot Creation,3.24,2.73,0.30,0.00,0.20,0.00,0.00,0.20,0.10,0.10,0.00,0.00,0.00,0.00,Defense,1.72,0.91,0.81,0.81,0.10,1.01,1.92,52.6%,0.91,1.32,0.10,1.01,2.73,1.21,0.10,Possession,67.02,1.82,9.82,39.79,17.82,1.62,67.02,1.01,0.40,40.0%,0.51,50.0%,39.48,246.82,143.66,2.23,0.20,1.52,1.42,47.78,Miscellaneous Stats,0.00,1.52,1.52,0.10,0.00,0.00,0.00,3.34,1.11,0.71,61.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabriel Mercado,ARG,DF,37,Internacional,Brazil Serie A,0.08,0.00,0.08,0.08,0.00,0.00,0.30,0.00,0.05,0.05,0.01,0.06,0.23,2.26,0.15,Shooting,Per 90,0.60,0.23,37.5%,0.13,0.33,11.80,0.00,0.09,+0.02,+0.02,Passing,39.54,46.17,85.6%,722.26,285.74,14.23,15.21,93.6%,22.59,24.48,92.3%,2.49,5.80,42.9%,0.02,0.08,2.64,0.08,0.00,Pass Types,44.13,1.73,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.23,Goal and Shot Creation,0.45,0.38,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,1.13,0.75,0.60,0.53,0.00,0.75,0.83,90.9%,0.08,0.98,0.75,1.05,2.18,5.42,0.00,Possession,56.41,7.46,27.49,27.56,1.81,0.83,56.41,0.23,0.15,66.7%,0.00,0.0%,30.65,120.20,68.31,0.53,0.00,0.23,0.08,37.05,Miscellaneous Stats,0.00,1.05,0.68,0.00,0.00,0.00,0.00,2.86,1.43,1.05,57.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micael,BRA,DF,24,Palmeiras,Brazil Serie A,0.00,0.05,0.05,0.00,0.00,0.00,0.22,0.00,0.02,0.02,0.02,0.03,1.03,3.26,0.16,Shooting,Per 90,0.44,0.05,12.5%,0.00,0.00,11.70,0.00,0.04,-0.02,-0.02,Passing,45.68,50.79,89.9%,876.07,242.37,15.39,16.53,93.1%,25.40,26.48,95.9%,4.35,6.69,65.0%,0.05,0.33,3.37,0.22,0.11,Pass Types,49.00,1.74,1.14,0.00,0.98,0.11,0.49,0.00,0.00,0.00,0.00,0.05,0.38,Goal and Shot Creation,0.92,0.82,0.00,0.00,0.05,0.05,0.00,0.16,0.11,0.00,0.00,0.00,0.05,0.00,Defense,1.79,1.20,0.92,0.76,0.11,0.71,0.92,76.5%,0.22,1.14,0.76,0.76,2.56,6.42,0.11,Possession,63.14,7.56,29.91,30.83,2.77,0.92,63.14,0.33,0.22,66.7%,0.11,33.3%,37.63,187.83,116.10,0.38,0.00,0.60,0.05,41.98,Miscellaneous Stats,0.00,1.74,0.16,0.00,0.00,0.00,0.00,3.64,2.50,1.14,68.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,BRA,FW,28,Flamengo,Brazil Serie A,0.12,0.35,0.46,0.12,0.00,0.00,0.00,0.00,0.27,0.27,0.28,0.55,3.48,4.29,14.38,Shooting,Per 90,2.09,0.81,38.9%,0.06,0.14,15.70,0.00,0.13,-0.15,-0.15,Passing,26.68,33.63,79.3%,394.91,91.51,14.96,16.47,90.8%,10.44,13.69,76.3%,0.93,1.62,57.1%,0.27,2.20,0.93,2.78,0.93,Pass Types,32.36,0.81,0.00,0.12,0.35,3.02,0.81,0.00,0.00,0.00,0.00,0.46,1.04,Goal and Shot Creation,4.87,3.71,0.12,0.58,0.35,0.12,0.00,0.70,0.46,0.00,0.12,0.12,0.00,0.00,Defense,1.28,0.58,0.35,0.70,0.23,0.23,1.74,13.3%,1.51,1.16,0.12,0.23,1.51,0.70,0.12,Possession,45.00,1.04,4.29,9.97,31.31,6.49,45.00,3.83,1.86,48.5%,1.74,45.5%,31.55,216.42,109.60,2.55,1.86,2.20,1.39,34.10,Miscellaneous Stats,0.00,0.23,0.81,0.46,0.00,0.00,0.00,3.02,0.58,0.58,50.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Miguel,BRA,GK,26,Palmeiras,Brazil Serie A,,,,,,0.17,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,4.67,3.83,85.7%,0.33,0.25,0.42,0.58,58.3%,0.17,0.00,0.00,0.0%,Advanced Goalkeeping,0.00,0.08,0.00,1.08,0.21,+0.25,4.33,12.58,34.4%,22.33,4.50,39.9%,37.4,6.50,56.4%,47.4,13.00,1.33,10.3%,0.75,13.3
Fernando Miguel,BRA,GK,39,Ceará,Brazil Serie A,,,,,,0.27,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,4.52,3.56,84.8%,0.27,0.27,0.41,0.41,42.9%,0.27,0.00,0.00,0.0%,Advanced Goalkeeping,0.00,0.14,0.00,1.19,0.22,+0.23,5.21,15.89,32.8%,23.01,3.42,51.8%,39.5,8.08,49.2%,43.1,20.27,1.23,6.1%,1.23,13.0
