Player,Nation,Position,Age,Squad,League,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shooting,Statistic,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passing,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Pass Types,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Goal and Shot Creation,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Defense,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Possession,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Miscellaneous Stats,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Goals Against,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Advanced Goalkeeping,Free Kick Goals Against,Corner Kick Goals Against,Own Goals Scored Against Goalkeeper,Post-Shot Expected Goals,PSxG/SoT,PSxG-GA,Passes Completed (Launched),Passes Attempted (Launched),Pass Completion Percentage (Launched),Passes Attempted (GK),Throws Attempted,Launch %,Average Pass Length,Goal Kicks,Launch% (Goal Kicks),Avg. Length of Goal Kicks,Crosses Faced,Crosses Stopped,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
Ardian Ismajli,ALB,DF,29,Torino,Serie A,0.00,0.05,0.05,0.00,0.00,0.00,0.20,0.00,0.02,0.02,0.02,0.04,0.30,2.56,0.44,Shooting,Per 90,0.30,0.15,50.0%,0.00,0.00,8.60,0.00,0.07,-0.02,-0.02,Passing,36.02,41.63,86.5%,721.43,238.90,8.81,9.89,89.1%,23.13,24.85,93.1%,3.94,6.10,64.5%,0.01,0.30,1.67,0.30,0.15,Pass Types,38.48,3.00,1.57,0.00,0.00,0.39,0.93,0.00,0.00,0.00,0.00,0.15,0.44,Goal and Shot Creation,0.54,0.49,0.00,0.00,0.05,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,Defense,1.53,0.79,0.69,0.79,0.05,0.84,0.98,85.0%,0.15,0.93,0.49,1.48,3.00,7.87,0.20,Possession,54.82,6.45,27.56,25.88,2.02,0.69,54.82,0.25,0.05,20.0%,0.15,60.0%,24.70,105.01,45.02,0.25,0.00,0.34,0.20,28.39,Miscellaneous Stats,0.00,1.13,0.98,0.00,0.00,0.05,0.00,3.20,2.51,1.28,66.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franco Israel,URU,GK,25,Torino,Serie A,,,,,,0.18,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,4.45,2.55,61.2%,0.18,0.27,0.55,0.27,27.3%,0.18,0.00,0.00,0.0%,Advanced Goalkeeping,0.00,0.36,0.00,1.47,0.31,-0.44,5.91,16.82,35.1%,28.64,3.55,45.1%,38.0,6.09,64.2%,47.2,12.45,0.64,5.1%,0.45,12.6
Ardon Jashari,SUI,"MF,FW",23,Milan,Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.12,0.13,0.99,4.13,1.82,Shooting,Per 90,0.83,0.17,20.0%,0.00,0.00,29.90,0.00,0.02,-0.02,-0.02,Passing,48.06,54.17,88.7%,859.05,277.60,21.96,23.12,95.0%,22.46,23.95,93.8%,3.30,5.45,60.6%,0.05,0.66,5.45,0.83,0.17,Pass Types,51.36,2.64,1.65,0.17,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.17,1.65,Goal and Shot Creation,2.48,2.31,0.00,0.17,0.00,0.00,0.00,0.17,0.17,0.00,0.00,0.00,0.00,0.00,Defense,1.16,0.83,0.66,0.33,0.17,1.16,1.82,63.6%,0.66,1.82,0.17,0.17,1.32,1.82,0.33,Possession,63.25,4.13,18.66,36.33,8.92,0.50,63.25,1.32,0.99,75.0%,0.17,12.5%,41.12,231.03,101.72,1.16,0.17,1.16,0.66,48.22,Miscellaneous Stats,0.00,0.99,1.49,0.00,0.00,0.00,0.00,6.11,0.00,0.17,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oliver Jensen,DEN,"MF,FW",23,Parma,Serie A,0.07,0.07,0.14,0.07,0.00,0.00,0.14,0.00,0.10,0.10,0.03,0.13,1.16,2.79,2.79,Shooting,Per 90,0.95,0.27,28.6%,0.07,0.25,17.80,0.00,0.10,-0.03,-0.03,Passing,21.09,27.55,76.5%,306.26,87.35,12.65,14.90,84.9%,6.39,8.44,75.8%,1.22,2.24,54.5%,0.06,0.48,1.84,0.68,0.00,Pass Types,27.21,0.14,0.07,0.00,0.00,0.68,0.07,0.00,0.00,0.00,0.00,0.20,1.16,Goal and Shot Creation,1.50,1.22,0.00,0.00,0.14,0.07,0.07,0.14,0.07,0.00,0.00,0.07,0.00,0.00,Defense,1.22,0.34,0.41,0.68,0.14,0.88,1.63,54.2%,0.75,1.16,0.00,1.09,2.31,1.77,0.00,Possession,37.69,1.97,8.84,17.69,11.70,1.63,37.69,1.29,0.14,10.5%,1.02,78.9%,17.96,98.64,44.15,1.50,0.14,1.29,0.82,20.95,Miscellaneous Stats,0.00,1.16,0.82,0.07,0.00,0.07,0.00,3.47,0.75,1.56,32.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juan Jesus,BRA,DF,34,Napoli,Serie A,0.00,0.05,0.05,0.00,0.00,0.00,0.26,0.00,0.03,0.03,0.01,0.03,0.62,4.01,0.05,Shooting,Per 90,0.26,0.00,0.0%,0.00,,7.00,0.00,0.11,-0.03,-0.03,Passing,64.18,71.16,90.2%,1248.60,391.86,21.03,22.23,94.6%,36.12,38.05,94.9%,6.51,9.11,71.4%,0.01,0.16,3.38,0.16,0.00,Pass Types,68.09,2.97,2.24,0.05,0.16,0.00,0.05,0.00,0.00,0.00,0.00,0.10,0.78,Goal and Shot Creation,0.83,0.73,0.00,0.00,0.05,0.00,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,Defense,2.13,1.30,1.46,0.62,0.05,0.83,1.51,55.2%,0.68,1.20,0.42,1.20,3.33,3.49,0.05,Possession,80.11,6.77,34.46,44.45,1.41,0.31,80.11,0.00,0.00,,0.00,,51.85,214.51,104.16,0.21,0.00,0.47,0.05,59.03,Miscellaneous Stats,0.00,1.72,0.31,0.00,0.00,0.05,0.00,3.59,1.46,1.51,49.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Álex Jiménez,ESP,DF,20,Milan,Serie A,0.00,0.04,0.04,0.00,0.00,0.00,0.49,0.00,0.05,0.05,0.05,0.10,3.77,3.28,3.89,Shooting,Per 90,0.90,0.16,18.2%,0.00,0.00,20.40,0.00,0.06,-0.05,-0.05,Passing,31.52,40.04,78.7%,532.34,155.66,15.53,18.03,86.1%,12.70,15.04,84.5%,2.66,4.30,61.9%,0.07,0.57,2.83,1.11,0.37,Pass Types,33.93,5.90,0.82,0.12,0.37,2.13,5.08,0.00,0.00,0.00,0.00,0.20,1.19,Goal and Shot Creation,1.93,1.52,0.04,0.20,0.16,0.00,0.00,0.33,0.25,0.00,0.00,0.08,0.00,0.00,Defense,2.09,1.35,1.19,0.78,0.12,0.98,2.17,45.3%,1.19,1.48,0.29,0.90,2.99,1.89,0.00,Possession,51.07,2.38,14.71,22.09,15.29,2.05,51.07,3.32,1.76,53.1%,1.27,38.3%,28.07,211.84,120.78,1.80,0.90,1.72,0.66,28.81,Miscellaneous Stats,0.00,0.98,0.78,0.12,0.00,0.00,0.00,4.39,0.66,0.94,41.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Þórir Jóhann Helgason,ISL,"MF,FW",25,Lecce,Serie A,0.00,0.29,0.29,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.09,0.18,1.40,2.50,4.12,Shooting,Per 90,1.25,0.44,35.3%,0.00,0.00,20.90,0.37,0.08,-0.10,-0.10,Passing,19.22,29.61,64.9%,367.59,111.21,7.44,9.87,75.4%,7.95,10.53,75.5%,3.17,6.78,46.7%,0.07,1.77,1.62,0.88,0.37,Pass Types,23.57,6.04,1.55,0.00,0.15,5.30,0.22,3.76,0.88,2.50,0.00,0.00,0.44,Goal and Shot Creation,3.17,2.06,0.66,0.07,0.15,0.22,0.00,0.52,0.37,0.15,0.00,0.00,0.00,0.00,Defense,0.66,0.44,0.22,0.37,0.07,0.44,0.88,50.0%,0.44,0.74,0.29,0.44,1.10,0.66,0.15,Possession,36.97,0.88,4.42,16.28,16.87,1.91,36.97,1.25,0.74,58.8%,0.52,41.2%,17.31,94.64,43.90,0.44,0.15,2.14,0.81,21.36,Miscellaneous Stats,0.00,0.66,0.74,0.15,0.00,0.00,0.00,3.39,1.18,1.40,45.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohamed Kaba,FRA,"MF,FW",24,Lecce,Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.01,0.07,1.08,4.01,3.25,Shooting,Per 90,1.08,0.43,40.0%,0.00,0.00,20.30,0.00,0.05,-0.05,-0.05,Passing,23.31,30.25,77.1%,356.20,105.40,13.77,16.59,83.0%,7.59,9.43,80.5%,1.30,2.28,57.1%,0.03,0.43,2.93,0.33,0.11,Pass Types,29.49,0.54,0.43,0.00,0.43,0.98,0.00,0.00,0.00,0.00,0.00,0.22,1.30,Goal and Shot Creation,2.28,1.63,0.00,0.22,0.00,0.33,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,1.73,1.19,0.65,0.54,0.54,0.98,1.52,64.3%,0.54,1.84,0.54,0.76,2.49,1.41,0.00,Possession,41.42,1.95,7.16,23.42,11.82,1.84,41.42,2.17,0.98,45.0%,0.65,30.0%,23.10,118.41,47.17,0.76,0.33,2.71,2.06,28.19,Miscellaneous Stats,0.00,1.73,2.39,0.00,0.00,0.11,0.00,3.80,1.63,2.17,42.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Kabasele,BEL,DF,34,Udinese,Serie A,0.18,0.00,0.18,0.18,0.00,0.00,0.18,0.00,0.09,0.09,0.01,0.11,0.36,1.07,0.12,Shooting,Per 90,0.42,0.30,71.4%,0.43,0.60,9.50,0.00,0.22,+0.08,+0.08,Passing,28.54,33.10,86.2%,595.53,193.53,6.82,7.83,87.1%,17.32,18.69,92.7%,3.98,5.93,67.0%,0.01,0.18,1.25,0.06,0.00,Pass Types,31.50,1.54,1.19,0.00,0.06,0.00,0.12,0.00,0.00,0.00,0.00,0.06,0.06,Goal and Shot Creation,0.42,0.24,0.00,0.00,0.06,0.06,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,Defense,0.77,0.36,0.47,0.30,0.00,0.47,0.77,61.5%,0.30,1.07,1.01,1.48,2.25,7.24,0.00,Possession,44.79,7.18,27.94,15.66,1.48,0.77,44.79,0.12,0.06,50.0%,0.00,0.0%,24.21,93.26,38.21,0.24,0.00,0.36,0.18,25.69,Miscellaneous Stats,0.00,1.36,1.19,0.06,0.00,0.06,0.00,2.08,2.91,1.66,63.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pierre Kalulu,FRA,DF,25,Juventus,Serie A,0.05,0.05,0.10,0.05,0.00,0.00,0.03,0.03,0.04,0.04,0.07,0.11,1.94,5.24,2.41,Shooting,Per 90,0.37,0.13,35.7%,0.14,0.40,11.40,0.00,0.11,+0.01,+0.01,Passing,58.64,66.21,88.6%,972.45,293.90,28.01,29.95,93.5%,25.62,28.32,90.5%,3.90,5.84,66.8%,0.06,0.79,4.53,1.00,0.31,Pass Types,62.52,3.62,1.18,0.08,0.10,1.76,2.02,0.00,0.00,0.00,0.00,0.08,0.55,Goal and Shot Creation,2.02,1.68,0.00,0.05,0.16,0.08,0.05,0.10,0.10,0.00,0.00,0.00,0.00,0.00,Defense,1.83,1.00,1.02,0.66,0.16,0.86,1.23,70.2%,0.37,0.92,0.37,0.71,2.54,2.38,0.03,Possession,74.72,4.61,25.55,37.89,11.66,0.73,74.72,0.55,0.21,38.1%,0.29,52.4%,46.85,250.79,129.04,1.65,0.08,0.86,0.31,53.84,Miscellaneous Stats,0.00,1.13,0.50,0.05,0.00,0.00,0.00,4.43,1.15,1.31,46.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hassane Kamara,CIV,DF,31,Udinese,Serie A,0.00,0.12,0.12,0.00,0.00,0.00,0.25,0.00,0.03,0.03,0.11,0.14,2.33,3.03,4.38,Shooting,Per 90,0.86,0.16,19.0%,0.00,0.00,21.70,0.00,0.03,-0.03,-0.03,Passing,33.56,45.47,73.8%,580.35,192.89,15.80,17.93,88.1%,13.38,17.03,78.6%,3.68,7.98,46.2%,0.06,0.90,2.13,0.86,0.53,Pass Types,36.47,8.92,0.78,0.00,0.20,4.13,7.61,0.53,0.33,0.00,0.04,0.08,0.65,Goal and Shot Creation,1.76,1.27,0.16,0.04,0.16,0.00,0.12,0.20,0.16,0.04,0.00,0.00,0.00,0.00,Defense,1.64,1.15,0.94,0.41,0.29,0.90,1.35,66.7%,0.45,0.82,0.16,1.19,2.82,2.70,0.08,Possession,55.33,2.05,15.76,23.66,16.53,1.35,55.33,2.01,0.98,49.0%,0.74,36.7%,26.89,141.20,66.59,1.39,0.49,0.98,0.37,30.00,Miscellaneous Stats,0.00,0.98,0.74,0.04,0.00,0.04,0.00,4.34,0.90,0.49,64.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jesper Karlström,SWE,MF,30,Udinese,Serie A,0.03,0.05,0.08,0.03,0.00,0.00,0.24,0.00,0.02,0.02,0.03,0.05,0.78,3.68,1.10,Shooting,Per 90,0.46,0.11,23.5%,0.06,0.25,17.90,0.00,0.05,0.00,0.00,Passing,34.87,42.69,81.7%,613.61,199.48,15.64,17.52,89.3%,15.53,17.73,87.6%,3.09,5.70,54.2%,0.03,0.54,3.41,0.38,0.08,Pass Types,40.43,2.20,1.99,0.00,0.13,0.43,0.16,0.00,0.00,0.00,0.00,0.05,0.59,Goal and Shot Creation,1.72,1.48,0.03,0.05,0.03,0.11,0.03,0.05,0.05,0.00,0.00,0.00,0.00,0.00,Defense,1.77,1.07,0.89,0.64,0.24,0.81,1.50,53.6%,0.70,0.91,0.32,0.81,2.58,2.20,0.16,Possession,51.02,2.90,14.00,30.49,7.01,0.73,51.02,0.62,0.21,34.8%,0.35,56.5%,25.41,121.76,55.48,0.73,0.11,0.86,0.40,30.41,Miscellaneous Stats,0.00,1.26,0.94,0.03,0.00,0.00,0.00,4.22,0.75,0.78,49.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moise Kean,ITA,FW,25,Fiorentina,Serie A,0.43,0.07,0.49,0.39,0.03,0.03,0.20,0.00,0.63,0.61,0.02,0.62,1.54,0.75,4.55,Shooting,Per 90,3.96,1.44,36.4%,0.10,0.27,15.40,0.00,0.16,-0.21,-0.22,Passing,6.35,9.39,67.6%,85.94,13.71,3.76,4.84,77.7%,1.80,2.88,62.5%,0.29,0.36,81.8%,0.02,0.33,0.52,0.33,0.03,Pass Types,8.67,0.62,0.00,0.00,0.03,0.20,0.03,0.03,0.00,0.00,0.00,0.10,0.33,Goal and Shot Creation,1.80,0.69,0.03,0.39,0.43,0.26,0.00,0.23,0.07,0.00,0.07,0.10,0.00,0.00,Defense,0.23,0.13,0.03,0.10,0.10,0.10,0.16,60.0%,0.07,0.36,0.03,0.36,0.59,0.82,0.00,Possession,22.08,0.85,1.47,8.44,12.86,4.87,22.05,3.17,1.11,35.1%,1.86,58.8%,13.32,77.14,35.33,1.11,1.05,2.98,1.28,16.39,Miscellaneous Stats,0.00,1.34,1.70,1.44,0.00,0.00,0.00,1.67,1.34,1.15,53.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandela Keita,BEL,MF,23,Parma,Serie A,0.00,0.03,0.03,0.00,0.00,0.00,0.07,0.00,0.01,0.01,0.03,0.04,0.78,2.31,0.46,Shooting,Per 90,0.33,0.16,50.0%,0.00,0.00,29.20,0.00,0.02,-0.01,-0.01,Passing,30.24,34.28,88.2%,507.41,120.70,13.75,15.12,90.9%,13.39,14.60,91.7%,2.31,3.00,77.2%,0.03,0.46,2.35,0.10,0.00,Pass Types,33.40,0.88,0.85,0.07,0.10,0.07,0.03,0.00,0.00,0.00,0.00,0.00,0.65,Goal and Shot Creation,1.53,1.11,0.03,0.20,0.00,0.13,0.07,0.13,0.10,0.00,0.03,0.00,0.00,0.00,Defense,2.35,1.47,1.21,0.98,0.16,1.11,1.92,57.6%,0.81,1.08,0.42,1.24,3.58,1.17,0.10,Possession,43.89,2.44,13.10,26.46,5.08,0.07,43.89,1.86,1.08,57.9%,0.55,29.8%,26.10,132.17,56.63,0.85,0.03,1.21,0.88,26.78,Miscellaneous Stats,0.00,1.08,1.47,0.03,0.00,0.03,0.00,4.66,0.68,0.55,55.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lloyd Kelly,ENG,DF,27,Juventus,Serie A,0.06,0.03,0.09,0.06,0.00,0.00,0.14,0.00,0.05,0.05,0.04,0.10,0.90,3.49,1.44,Shooting,Per 90,0.66,0.12,17.4%,0.09,0.50,14.50,0.00,0.08,+0.01,+0.01,Passing,50.79,59.05,86.0%,924.08,288.51,19.63,21.16,92.8%,26.13,28.56,91.5%,4.22,7.42,56.8%,0.02,0.29,4.36,0.06,0.00,Pass Types,55.09,3.87,1.33,0.03,0.32,0.66,1.18,0.00,0.00,0.00,0.00,0.09,0.49,Goal and Shot Creation,1.04,0.81,0.06,0.06,0.12,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.00,0.00,Defense,1.44,0.92,0.69,0.61,0.14,0.58,0.75,76.9%,0.17,1.10,0.61,0.26,1.70,4.79,0.12,Possession,69.82,8.86,30.12,33.26,6.79,1.41,69.82,0.38,0.29,76.9%,0.09,23.1%,37.39,192.96,104.00,0.49,0.06,0.95,0.26,44.93,Miscellaneous Stats,0.00,1.59,0.52,0.12,0.00,0.06,0.00,5.14,3.12,1.88,62.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc-Oliver Kempf,GER,DF,30,Como,Serie A,0.08,0.00,0.08,0.08,0.00,0.00,0.21,0.04,0.08,0.08,0.02,0.10,0.49,2.22,0.16,Shooting,Per 90,0.70,0.25,35.3%,0.12,0.33,10.20,0.00,0.12,0.00,0.00,Passing,51.38,58.74,87.5%,919.83,308.83,21.27,22.66,93.8%,25.59,27.72,92.3%,4.07,6.99,58.2%,0.05,0.29,2.63,0.16,0.00,Pass Types,53.93,4.65,2.10,0.08,0.70,0.12,0.49,0.00,0.00,0.00,0.00,0.16,0.29,Goal and Shot Creation,0.74,0.70,0.00,0.00,0.04,0.00,0.00,0.04,0.04,0.00,0.00,0.00,0.00,0.00,Defense,1.11,0.62,0.62,0.49,0.00,0.37,0.82,45.0%,0.45,1.48,1.19,0.37,1.48,5.55,0.12,Possession,69.80,10.98,36.12,30.81,3.13,1.40,69.80,0.16,0.12,75.0%,0.04,25.0%,38.99,178.56,99.34,0.21,0.00,0.78,0.16,46.52,Miscellaneous Stats,0.04,0.95,0.86,0.00,0.00,0.00,0.00,3.62,3.37,1.56,68.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kialonda,ANG,DF,28,Lecce,Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.04,0.04,0.00,0.04,0.08,1.94,0.23,Shooting,Per 90,0.58,0.04,6.7%,0.00,0.00,11.30,0.00,0.07,-0.04,-0.04,Passing,31.41,36.36,86.4%,694.21,216.05,6.66,7.20,92.5%,19.32,21.07,91.7%,5.15,7.44,69.3%,0.01,0.08,1.78,0.08,0.00,Pass Types,34.35,1.98,1.59,0.00,0.12,0.08,0.31,0.00,0.00,0.00,0.00,0.04,0.46,Goal and Shot Creation,0.50,0.35,0.00,0.00,0.12,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,1.12,0.46,0.89,0.23,0.00,0.50,0.81,61.9%,0.31,1.43,0.97,1.16,2.28,6.74,0.15,Possession,49.22,6.89,25.29,22.54,1.63,0.93,49.22,0.19,0.12,60.0%,0.08,40.0%,22.07,77.38,31.83,0.12,0.00,0.58,0.04,26.64,Miscellaneous Stats,0.00,0.46,0.85,0.08,0.00,0.00,0.00,2.28,3.02,1.86,61.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sead Kolašinac,BIH,DF,32,Atalanta,Serie A,0.00,0.06,0.06,0.00,0.00,0.00,0.43,0.00,0.03,0.03,0.05,0.09,2.37,6.07,1.70,Shooting,Per 90,0.43,0.06,14.3%,0.00,0.00,9.60,0.00,0.07,-0.03,-0.03,Passing,47.25,55.14,85.7%,736.34,285.00,24.96,26.78,93.2%,19.55,22.71,86.1%,2.00,3.64,55.0%,0.05,0.61,4.25,0.67,0.12,Pass Types,53.26,1.76,0.85,0.00,0.06,0.36,0.85,0.00,0.00,0.00,0.00,0.12,0.43,Goal and Shot Creation,1.76,1.64,0.00,0.00,0.12,0.00,0.00,0.18,0.18,0.00,0.00,0.00,0.00,0.00,Defense,2.43,1.58,1.34,1.09,0.00,1.21,2.13,57.1%,0.91,0.91,0.49,1.21,3.64,2.92,0.00,Possession,64.37,3.70,23.02,33.28,9.05,1.34,64.37,0.61,0.24,40.0%,0.36,60.0%,38.44,198.77,132.02,1.64,0.06,0.85,0.36,41.84,Miscellaneous Stats,0.00,1.82,0.61,0.12,0.00,0.00,0.00,6.74,1.21,1.09,52.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ismaël Koné,CAN,MF,23,Sassuolo,Serie A,0.24,0.05,0.29,0.24,0.00,0.00,0.19,0.05,0.08,0.08,0.11,0.19,2.28,3.99,2.04,Shooting,Per 90,0.85,0.38,44.4%,0.28,0.63,20.90,0.00,0.10,+0.16,+0.16,Passing,30.82,34.91,88.3%,557.72,126.76,13.58,15.10,89.9%,12.54,13.73,91.3%,4.13,4.70,87.9%,0.12,0.81,3.28,0.52,0.05,Pass Types,33.53,1.33,0.90,0.10,0.52,0.19,0.33,0.10,0.00,0.00,0.00,0.05,0.95,Goal and Shot Creation,2.04,1.71,0.00,0.14,0.10,0.05,0.05,0.19,0.10,0.00,0.10,0.00,0.00,0.00,Defense,1.09,0.57,0.52,0.43,0.14,0.62,1.14,54.2%,0.52,1.09,0.14,0.62,1.71,1.09,0.05,Possession,44.31,1.90,10.16,24.27,10.50,1.14,44.31,1.71,1.04,61.1%,0.57,33.3%,27.40,189.93,99.55,1.19,0.33,1.66,0.85,33.34,Miscellaneous Stats,0.05,1.14,1.80,0.00,0.00,0.05,0.00,3.23,0.24,0.33,41.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manu Koné,FRA,MF,24,Roma,Serie A,0.05,0.07,0.12,0.05,0.00,0.00,0.15,0.00,0.10,0.10,0.05,0.15,1.89,6.30,2.08,Shooting,Per 90,0.96,0.15,15.4%,0.05,0.33,21.30,0.00,0.11,-0.05,-0.05,Passing,43.82,48.16,91.0%,723.48,192.04,21.07,22.86,92.2%,18.83,20.04,94.0%,2.87,3.43,83.6%,0.07,0.74,4.59,0.93,0.00,Pass Types,46.94,1.18,1.10,0.12,0.15,0.07,0.07,0.00,0.00,0.00,0.00,0.05,0.81,Goal and Shot Creation,2.31,1.99,0.00,0.10,0.12,0.07,0.02,0.20,0.15,0.00,0.00,0.02,0.02,0.00,Defense,1.57,0.98,0.61,0.69,0.27,0.52,1.28,40.4%,0.76,1.01,0.20,0.78,2.35,1.15,0.02,Possession,58.90,1.45,9.54,36.15,14.35,1.40,58.90,2.67,1.32,49.5%,0.98,36.7%,37.45,202.24,98.07,2.31,0.17,2.23,1.57,42.99,Miscellaneous Stats,0.00,1.50,2.21,0.05,0.00,0.02,0.00,5.17,0.74,1.01,42.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teun Koopmeiners,NED,"DF,MF",27,Juventus,Serie A,0.07,0.00,0.07,0.07,0.00,0.00,0.23,0.00,0.09,0.09,0.07,0.16,1.83,4.70,3.36,Shooting,Per 90,1.47,0.33,22.2%,0.04,0.20,19.40,0.23,0.06,-0.03,-0.03,Passing,41.72,49.62,84.1%,699.81,223.03,19.87,21.27,93.4%,17.32,19.57,88.5%,3.59,6.59,54.5%,0.11,1.01,4.76,0.62,0.13,Pass Types,44.33,5.02,1.40,0.13,0.26,3.13,1.11,1.89,1.08,0.72,0.00,0.26,1.01,Goal and Shot Creation,2.38,1.57,0.49,0.03,0.16,0.07,0.07,0.03,0.03,0.00,0.00,0.00,0.00,0.00,Defense,1.60,0.69,0.42,0.88,0.29,0.49,1.24,39.5%,0.75,1.57,0.55,0.72,2.32,1.79,0.10,Possession,59.21,3.29,15.14,29.49,14.94,1.47,59.21,0.62,0.29,47.4%,0.26,42.1%,32.20,160.72,92.94,1.21,0.10,0.91,0.55,39.50,Miscellaneous Stats,0.00,1.60,0.49,0.10,0.00,0.00,0.00,3.46,1.24,1.01,55.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
