Player,Nation,Position,Age,Squad,League,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shooting,Statistic,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passing,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Pass Types,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Goal and Shot Creation,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Defense,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Possession,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Miscellaneous Stats,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Goals Against,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Advanced Goalkeeping,Free Kick Goals Against,Corner Kick Goals Against,Own Goals Scored Against Goalkeeper,Post-Shot Expected Goals,PSxG/SoT,PSxG-GA,Passes Completed (Launched),Passes Attempted (Launched),Pass Completion Percentage (Launched),Passes Attempted (GK),Throws Attempted,Launch %,Average Pass Length,Goal Kicks,Launch% (Goal Kicks),Avg. Length of Goal Kicks,Crosses Faced,Crosses Stopped,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
Landerson,BRA,"FW,MF",19,Moreirense,Portugal Primera,0.00,0.28,0.28,0.00,0.00,0.00,0.28,0.00,0.07,0.07,0.19,0.28,3.59,4.01,6.64,Shooting,Per 90,0.55,0.00,0.0%,0.00,,15.00,0.00,0.13,-0.07,-0.07,Passing,21.71,26.96,80.5%,336.64,72.44,11.75,13.55,86.7%,8.29,9.68,85.7%,1.11,1.66,66.7%,0.08,1.38,0.69,1.66,0.14,Pass Types,26.41,0.41,0.28,0.00,0.28,1.11,0.00,0.00,0.00,0.00,0.00,0.14,0.41,Goal and Shot Creation,2.63,1.66,0.00,0.28,0.28,0.41,0.00,0.28,0.28,0.00,0.00,0.00,0.00,0.00,Defense,1.11,0.69,0.28,0.55,0.28,0.55,1.38,40.0%,0.83,0.55,0.14,0.55,1.66,0.28,0.14,Possession,39.26,0.14,6.91,16.31,17.00,3.04,39.26,6.08,1.11,18.2%,4.29,70.5%,29.59,205.99,94.56,2.49,1.80,3.04,1.94,29.59,Miscellaneous Stats,0.00,0.97,2.90,0.28,0.00,0.14,0.00,5.25,0.28,0.55,33.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larra,ESP,"MF,DF",28,Casa Pia,Portugal Primera,0.10,0.16,0.26,0.10,0.00,0.00,0.23,0.00,0.08,0.08,0.09,0.17,1.67,2.74,3.95,Shooting,Per 90,1.34,0.39,29.3%,0.07,0.25,20.90,0.13,0.06,+0.02,+0.02,Passing,26.59,37.76,70.4%,477.74,159.55,11.24,13.66,82.3%,12.41,16.53,75.1%,2.55,5.81,43.8%,0.09,0.62,1.83,0.52,0.26,Pass Types,31.20,6.53,0.62,0.13,0.23,2.09,5.91,0.00,0.00,0.00,0.00,0.03,0.69,Goal and Shot Creation,1.63,1.01,0.16,0.23,0.16,0.03,0.03,0.23,0.20,0.00,0.00,0.03,0.00,0.00,Defense,1.40,0.88,0.88,0.36,0.16,0.98,1.40,69.8%,0.42,0.85,0.16,1.24,2.65,2.29,0.10,Possession,48.81,2.94,15.48,21.36,12.81,1.37,48.81,2.03,0.98,48.4%,0.98,48.4%,25.74,151.28,66.94,1.01,0.36,1.73,0.52,26.43,Miscellaneous Stats,0.00,0.95,1.05,0.10,0.00,0.03,0.00,4.83,0.75,0.82,47.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonardo Lelo,POR,"DF,MF",25,Braga,Portugal Primera,0.00,0.21,0.21,0.00,0.00,0.00,0.07,0.00,0.03,0.03,0.19,0.22,1.51,3.75,4.70,Shooting,Per 90,0.28,0.11,37.5%,0.00,0.00,15.70,0.04,0.11,-0.03,-0.03,Passing,41.16,54.10,76.1%,693.77,245.28,20.09,22.47,89.4%,16.23,19.95,81.4%,3.72,8.66,42.9%,0.19,1.89,3.09,1.02,0.35,Pass Types,41.79,12.13,2.14,0.11,0.14,4.94,7.43,2.52,1.19,0.84,0.11,0.18,1.23,Goal and Shot Creation,2.84,1.72,0.95,0.04,0.04,0.07,0.04,0.39,0.28,0.11,0.00,0.00,0.00,0.00,Defense,1.58,0.88,0.56,0.70,0.32,1.09,1.68,64.6%,0.60,1.40,0.18,0.91,2.49,2.59,0.00,Possession,63.56,2.14,14.87,28.29,20.86,1.02,63.56,1.44,0.67,46.3%,0.67,46.3%,31.76,150.20,76.50,1.05,0.11,0.84,0.25,35.73,Miscellaneous Stats,0.00,0.21,1.33,0.11,0.00,0.04,0.00,4.35,0.35,1.05,25.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgios Liavas,GRE,MF,24,Rio Ave,Portugal Primera,0.00,0.14,0.14,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.07,0.07,0.14,1.99,0.85,Shooting,Per 90,0.28,0.14,50.0%,0.00,0.00,27.00,0.00,0.01,0.00,0.00,Passing,40.59,47.99,84.6%,680.41,180.00,18.51,20.22,91.5%,18.09,21.50,84.1%,3.13,4.56,68.8%,0.01,0.43,2.42,0.28,0.00,Pass Types,45.14,2.56,1.00,0.00,0.14,0.57,1.00,0.57,0.28,0.14,0.00,0.28,1.00,Goal and Shot Creation,1.14,1.14,0.00,0.00,0.00,0.00,0.00,0.28,0.28,0.00,0.00,0.00,0.00,0.00,Defense,2.71,1.28,1.71,1.00,0.00,1.14,2.42,47.1%,1.28,1.57,0.57,1.14,3.84,2.99,0.43,Possession,58.96,5.13,20.65,32.75,5.70,0.00,58.96,0.57,0.28,50.0%,0.28,50.0%,29.76,125.46,52.41,0.14,0.00,0.85,0.28,36.88,Miscellaneous Stats,0.00,1.00,0.14,0.00,0.00,0.00,0.00,4.41,0.71,1.00,41.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedro Lima,BRA,MF,22,AVS Futebol,Portugal Primera,0.11,0.11,0.22,0.11,0.00,0.00,0.11,0.00,0.10,0.10,0.11,0.21,1.11,2.44,2.32,Shooting,Per 90,1.77,0.55,31.3%,0.06,0.20,20.00,0.22,0.06,+0.01,+0.01,Passing,15.17,25.46,59.6%,256.16,105.50,7.20,9.08,79.3%,5.87,8.63,67.9%,1.22,4.21,28.9%,0.08,1.44,2.21,1.00,0.22,Pass Types,23.03,2.44,0.77,0.00,0.00,2.10,0.11,1.00,0.33,0.55,0.00,0.00,0.77,Goal and Shot Creation,2.10,1.55,0.11,0.22,0.00,0.22,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.00,Defense,2.44,1.77,1.44,0.89,0.11,1.33,2.21,60.0%,0.89,1.00,0.22,0.77,3.21,0.55,0.00,Possession,36.64,1.88,9.52,16.83,11.29,2.21,36.64,2.32,0.66,28.6%,1.66,71.4%,18.60,107.05,59.67,0.66,0.22,1.88,1.33,19.93,Miscellaneous Stats,0.00,1.55,1.33,0.00,0.00,0.00,0.00,4.76,1.33,0.66,66.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandro Lima,BRA,FW,35,Alverca,Portugal Primera,0.34,0.34,0.68,0.34,0.00,0.17,0.00,0.17,0.44,0.30,0.14,0.44,1.02,1.18,4.06,Shooting,Per 90,1.35,1.18,87.5%,0.25,0.29,17.10,0.00,0.22,-0.10,+0.03,Passing,16.41,21.99,74.6%,217.39,32.31,10.66,13.53,78.8%,3.55,4.91,72.4%,0.85,1.18,71.4%,0.05,1.18,0.51,0.17,0.00,Pass Types,20.98,0.51,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,Goal and Shot Creation,1.86,1.52,0.00,0.00,0.00,0.34,0.00,0.17,0.17,0.00,0.00,0.00,0.00,0.00,Defense,0.34,0.34,0.00,0.34,0.00,0.34,0.51,66.7%,0.17,0.34,0.34,0.17,0.51,1.02,0.00,Possession,31.30,1.02,3.38,13.87,14.04,3.38,31.13,0.68,0.34,50.0%,0.34,50.0%,20.30,68.35,25.88,0.51,0.34,3.55,1.18,25.38,Miscellaneous Stats,0.00,2.20,2.20,0.51,0.17,0.00,0.00,2.88,2.03,3.38,37.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln,BRA,"FW,MF",27,Alverca,Portugal Primera,0.12,0.18,0.31,0.12,0.00,0.12,0.24,0.00,0.18,0.09,0.11,0.20,1.16,4.59,4.71,Shooting,Per 90,1.04,0.55,52.9%,0.12,0.22,21.50,0.31,0.08,-0.06,+0.04,Passing,30.02,38.89,77.2%,487.97,143.80,15.84,17.55,90.2%,9.29,11.92,77.9%,3.42,6.66,51.4%,0.15,1.47,2.81,1.10,0.31,Pass Types,31.92,6.79,2.08,0.55,0.18,3.97,1.83,2.26,1.41,0.61,0.00,0.18,0.92,Goal and Shot Creation,3.06,1.83,0.79,0.06,0.18,0.18,0.00,0.31,0.12,0.12,0.00,0.06,0.00,0.00,Defense,2.08,0.98,1.04,0.79,0.24,1.22,1.77,69.0%,0.55,1.35,0.43,0.61,2.69,1.35,0.06,Possession,50.01,1.53,8.56,22.87,19.20,1.59,49.89,1.41,0.55,39.1%,0.67,47.8%,24.21,102.41,47.26,0.61,0.43,1.96,1.10,30.45,Miscellaneous Stats,0.00,1.28,2.32,0.43,0.00,0.00,0.00,3.85,0.43,0.92,31.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yan Lincon,BRA,FW,23,Moreirense,Portugal Primera,0.67,0.17,0.84,0.67,0.00,0.00,0.67,0.00,0.47,0.47,0.05,0.54,0.67,1.34,3.52,Shooting,Per 90,1.84,0.67,36.4%,0.36,1.00,9.40,0.00,0.26,+0.20,+0.20,Passing,13.24,17.43,76.0%,180.67,25.47,7.04,8.38,84.0%,4.36,5.03,86.7%,0.50,0.67,75.0%,0.07,0.84,0.67,0.00,0.00,Pass Types,15.25,2.18,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.50,Goal and Shot Creation,1.68,1.17,0.00,0.17,0.17,0.17,0.00,0.34,0.17,0.00,0.00,0.17,0.00,0.00,Defense,0.67,0.17,0.17,0.34,0.17,0.34,0.67,50.0%,0.34,1.51,1.01,0.00,0.67,1.17,0.00,Possession,27.49,1.51,3.35,14.92,9.22,3.69,27.49,0.84,0.34,40.0%,0.34,40.0%,13.41,56.15,20.95,0.84,0.17,3.02,1.17,20.11,Miscellaneous Stats,0.00,3.18,2.51,0.34,0.00,0.17,0.00,1.51,2.18,5.03,30.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jérémy Livolant,FRA,"FW,MF",28,Casa Pia,Portugal Primera,0.20,0.23,0.43,0.17,0.03,0.03,0.07,0.03,0.26,0.23,0.13,0.36,2.17,2.24,6.15,Shooting,Per 90,1.30,0.64,48.7%,0.13,0.26,18.70,0.23,0.18,-0.06,-0.06,Passing,18.92,28.54,66.3%,315.32,97.59,9.46,11.96,79.1%,6.48,9.39,69.0%,2.04,4.65,43.9%,0.13,1.47,1.64,0.87,0.57,Pass Types,24.46,4.01,1.54,0.07,0.10,4.55,0.57,1.54,0.84,0.50,0.00,0.07,1.04,Goal and Shot Creation,2.91,1.80,0.67,0.10,0.17,0.17,0.00,0.43,0.27,0.07,0.00,0.00,0.10,0.00,Defense,0.87,0.70,0.47,0.30,0.10,0.27,0.90,29.6%,0.64,1.14,0.10,0.33,1.20,1.10,0.00,Possession,38.83,0.64,6.18,16.58,16.51,2.31,38.80,2.17,0.84,38.5%,1.04,47.7%,20.15,119.18,54.14,1.07,0.80,2.34,0.90,24.40,Miscellaneous Stats,0.00,0.64,2.37,0.30,0.07,0.00,0.00,3.61,1.50,1.77,45.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dailon Livramento,CPV,FW,24,Casa Pia,Portugal Primera,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.19,0.19,0.05,0.24,1.56,0.87,3.12,Shooting,Per 90,2.08,0.35,16.7%,0.00,0.00,15.00,0.00,0.09,-0.19,-0.19,Passing,7.80,13.01,60.0%,97.80,19.77,4.51,6.59,68.4%,2.25,3.82,59.1%,0.17,0.69,25.0%,0.02,1.04,0.17,0.52,0.00,Pass Types,12.14,0.87,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.35,Goal and Shot Creation,1.91,1.56,0.00,0.00,0.17,0.17,0.00,0.35,0.35,0.00,0.00,0.00,0.00,0.00,Defense,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.35,0.00,0.17,0.17,1.04,0.00,Possession,23.24,1.21,2.25,10.06,11.27,2.43,23.24,1.21,0.69,57.1%,0.35,28.6%,12.14,59.83,36.42,1.21,0.17,3.29,0.52,15.78,Miscellaneous Stats,0.00,1.73,0.87,0.69,0.00,0.00,0.00,1.39,3.64,4.34,45.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liziero,BRA,MF,27,Nacional,Portugal Primera,0.00,0.25,0.25,0.00,0.00,0.00,0.25,0.00,0.04,0.04,0.15,0.20,0.32,4.88,1.59,Shooting,Per 90,1.01,0.13,12.5%,0.00,0.00,26.90,0.25,0.04,-0.04,-0.04,Passing,34.00,45.41,74.9%,657.08,203.34,13.45,15.86,84.8%,14.65,17.95,81.6%,5.20,9.89,52.6%,0.15,1.65,4.12,0.57,0.06,Pass Types,39.20,5.84,3.36,0.19,0.51,4.76,0.19,2.28,0.89,1.33,0.00,0.38,0.70,Goal and Shot Creation,3.11,1.46,1.27,0.00,0.13,0.25,0.00,0.25,0.13,0.13,0.00,0.00,0.00,0.00,Defense,2.09,1.27,0.89,1.14,0.06,1.01,1.65,61.5%,0.63,1.21,0.51,1.21,3.30,1.40,0.19,Possession,55.75,1.59,11.54,30.57,14.40,0.38,55.75,1.27,0.44,35.0%,0.70,55.0%,26.38,101.29,42.05,0.70,0.00,1.78,0.63,32.09,Miscellaneous Stats,0.00,1.65,1.65,0.06,0.00,0.06,0.00,5.07,0.70,1.08,39.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nodari Lominadze,GEO,MF,23,Estoril,Portugal Primera,0.32,0.00,0.32,0.32,0.00,0.00,0.48,0.00,0.13,0.13,0.11,0.24,1.28,3.85,2.25,Shooting,Per 90,1.12,0.32,28.6%,0.29,1.00,15.90,0.00,0.11,+0.19,+0.19,Passing,23.42,34.17,68.5%,388.07,117.11,11.39,16.04,71.0%,9.30,11.71,79.5%,2.09,3.21,65.0%,0.08,0.80,2.25,0.48,0.00,Pass Types,33.37,0.64,0.16,0.32,0.00,0.80,0.48,0.00,0.00,0.00,0.00,0.16,0.64,Goal and Shot Creation,2.25,1.44,0.00,0.16,0.16,0.16,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,2.73,1.93,0.96,1.28,0.48,1.76,3.05,57.9%,1.28,0.64,0.00,2.41,5.13,2.09,0.00,Possession,50.53,2.25,9.95,32.57,8.50,2.09,50.53,2.57,0.96,37.5%,1.44,56.3%,25.03,112.94,51.34,1.12,0.16,2.73,1.12,29.04,Miscellaneous Stats,0.00,1.12,1.12,0.00,0.00,0.00,0.00,4.81,3.53,3.37,51.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom van de Looi,NED,MF,26,Famalicão,Portugal Primera,0.00,0.03,0.03,0.00,0.00,0.00,0.26,0.00,0.04,0.04,0.04,0.08,0.39,5.34,0.46,Shooting,Per 90,0.95,0.20,20.7%,0.00,0.00,25.10,0.00,0.04,-0.04,-0.04,Passing,39.50,47.36,83.4%,740.50,217.47,15.95,17.62,90.5%,18.86,21.91,86.1%,4.22,6.22,67.9%,0.07,0.43,4.98,0.59,0.10,Pass Types,44.25,2.98,2.88,0.13,0.43,0.46,0.10,0.00,0.00,0.00,0.00,0.13,0.39,Goal and Shot Creation,1.77,1.44,0.03,0.03,0.16,0.07,0.03,0.13,0.13,0.00,0.00,0.00,0.00,0.00,Defense,1.77,1.28,0.88,0.56,0.33,0.75,1.41,53.5%,0.66,0.59,0.20,0.62,2.39,2.59,0.03,Possession,55.74,2.69,15.29,33.54,7.27,0.33,55.74,0.26,0.13,50.0%,0.10,37.5%,28.13,113.88,43.40,0.33,0.03,0.69,0.29,33.24,Miscellaneous Stats,0.00,1.54,0.88,0.00,0.00,0.00,0.00,5.21,1.74,1.28,57.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rony Lopes,POR,MF,30,Tondela,Portugal Primera,0.12,0.12,0.24,0.12,0.00,0.06,0.30,0.00,0.20,0.16,0.16,0.32,1.20,3.54,3.36,Shooting,Per 90,2.34,0.96,41.0%,0.05,0.13,24.50,0.36,0.07,-0.08,-0.04,Passing,24.96,36.00,69.3%,448.50,147.30,10.74,13.20,81.4%,9.60,11.58,82.9%,3.66,8.40,43.6%,0.19,1.80,1.98,0.66,0.06,Pass Types,27.54,8.10,2.46,0.12,0.42,5.76,1.32,3.90,1.98,1.56,0.06,0.36,0.84,Goal and Shot Creation,3.54,1.68,1.32,0.06,0.18,0.24,0.06,0.18,0.12,0.06,0.00,0.00,0.00,0.00,Defense,1.14,0.90,0.36,0.66,0.12,0.42,1.14,36.8%,0.72,0.84,0.00,0.30,1.44,0.66,0.00,Possession,45.42,0.30,4.74,21.12,20.28,1.38,45.36,1.26,0.60,47.6%,0.48,38.1%,21.78,106.38,44.82,1.26,0.30,2.28,0.96,25.62,Miscellaneous Stats,0.00,0.84,1.26,0.06,0.00,0.00,0.00,4.02,0.66,0.12,84.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florentino Luís,POR,MF,26,Benfica,Portugal Primera,0.00,0.09,0.09,0.00,0.00,0.00,0.56,0.00,0.01,0.01,0.05,0.06,0.75,4.78,0.47,Shooting,Per 90,0.28,0.09,33.3%,0.00,0.00,19.60,0.00,0.04,-0.01,-0.01,Passing,40.83,47.67,85.7%,720.47,219.05,17.98,19.48,92.3%,16.48,18.73,88.0%,4.59,6.27,73.1%,0.03,0.66,3.84,0.47,0.00,Pass Types,46.36,0.94,0.94,0.09,0.56,0.28,0.00,0.00,0.00,0.00,0.00,0.37,1.40,Goal and Shot Creation,1.22,1.12,0.00,0.00,0.09,0.00,0.00,0.09,0.00,0.00,0.00,0.09,0.00,0.00,Defense,4.12,2.34,1.50,2.15,0.47,2.15,3.28,65.7%,1.12,1.69,0.28,2.62,6.74,1.59,0.19,Possession,60.78,2.90,16.11,36.81,8.15,0.47,60.78,1.22,0.56,46.2%,0.66,53.8%,31.94,139.73,56.47,0.66,0.00,1.12,0.56,35.12,Miscellaneous Stats,0.00,1.87,0.66,0.00,0.00,0.00,0.00,6.09,1.12,1.87,37.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miguel Maga,POR,DF,23,Vitória,Portugal Primera,0.00,0.03,0.03,0.00,0.00,0.00,0.23,0.00,0.02,0.02,0.06,0.08,1.27,4.14,4.53,Shooting,Per 90,0.39,0.07,16.7%,0.00,0.00,18.90,0.00,0.05,-0.02,-0.02,Passing,37.86,47.71,79.4%,597.72,225.59,19.01,21.42,88.7%,16.34,19.83,82.4%,1.76,3.68,47.8%,0.11,0.68,2.51,0.82,0.20,Pass Types,38.90,8.64,1.17,0.13,0.13,2.12,7.43,0.03,0.00,0.00,0.00,0.16,0.78,Goal and Shot Creation,1.86,1.50,0.16,0.03,0.00,0.13,0.03,0.23,0.20,0.00,0.00,0.00,0.03,0.00,Defense,1.96,1.17,1.08,0.82,0.07,1.27,2.09,60.9%,0.82,1.14,0.36,0.85,2.80,2.71,0.03,Possession,56.41,2.38,16.70,25.96,14.22,1.21,56.41,0.55,0.20,35.3%,0.36,64.7%,25.08,105.85,53.12,0.75,0.20,0.75,0.42,30.91,Miscellaneous Stats,0.00,1.30,0.85,0.03,0.00,0.00,0.00,4.37,1.24,1.08,53.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ricardo Mangas,POR,DF,27,Sporting CP,Portugal Primera,0.28,0.14,0.43,0.28,0.00,0.00,0.43,0.00,0.21,0.21,0.21,0.41,3.12,2.98,10.77,Shooting,Per 90,1.56,0.57,36.4%,0.18,0.50,13.40,0.00,0.13,+0.07,+0.07,Passing,37.28,48.19,77.4%,586.35,139.89,19.28,22.39,86.1%,14.32,17.15,83.5%,2.41,4.54,53.1%,0.11,1.42,1.42,1.42,0.71,Pass Types,39.40,8.65,1.56,0.00,0.00,4.11,7.09,0.00,0.00,0.00,0.00,0.14,0.14,Goal and Shot Creation,2.27,1.84,0.28,0.00,0.00,0.14,0.00,0.43,0.28,0.00,0.00,0.00,0.14,0.00,Defense,2.27,2.13,1.42,0.85,0.00,1.28,2.27,56.3%,0.99,0.71,0.57,0.99,3.26,1.98,0.00,Possession,57.69,2.69,12.47,22.39,23.53,3.97,57.69,1.28,0.43,33.3%,0.57,44.4%,33.73,180.57,97.94,2.13,0.43,1.13,0.43,34.58,Miscellaneous Stats,0.00,2.13,1.70,0.14,0.00,0.00,0.00,5.10,1.84,1.28,59.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Mansilla,URU,FW,23,Arouca,Portugal Primera,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.31,0.16,0.20,0.36,1.63,2.36,5.99,Shooting,Per 90,3.08,0.73,23.5%,0.00,0.00,20.90,0.18,0.05,-0.31,-0.16,Passing,17.42,29.40,59.3%,272.36,101.25,7.62,11.25,67.7%,6.71,9.07,74.0%,1.45,5.08,28.6%,0.09,1.63,1.27,0.73,0.36,Pass Types,25.58,3.63,0.91,0.18,0.00,4.90,0.91,1.81,0.91,0.54,0.00,0.18,2.54,Goal and Shot Creation,3.27,2.00,0.36,0.73,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,1.81,0.73,1.09,0.73,0.00,1.27,3.63,35.0%,2.36,2.72,0.18,0.36,2.18,1.09,0.00,Possession,51.90,1.27,5.81,23.59,23.23,2.90,51.71,7.44,2.90,39.0%,4.54,61.0%,27.04,183.27,68.04,1.63,0.73,5.26,1.63,28.13,Miscellaneous Stats,0.00,1.27,1.27,0.36,0.00,0.00,0.00,4.72,1.27,1.81,41.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiago Manso,POR,"DF,FW",26,Tondela,Portugal Primera,0.09,0.00,0.09,0.00,0.09,0.18,0.45,0.00,0.17,0.03,0.05,0.07,1.17,3.70,3.61,Shooting,Per 90,0.90,0.18,20.0%,0.00,0.00,26.80,0.00,0.03,-0.08,-0.03,Passing,25.46,38.91,65.4%,471.76,200.13,11.46,13.72,83.6%,10.29,15.08,68.3%,3.25,7.40,43.9%,0.07,0.54,2.80,0.63,0.27,Pass Types,31.14,7.13,0.90,0.00,0.36,3.34,6.23,0.00,0.00,0.00,0.00,0.63,1.17,Goal and Shot Creation,1.90,0.99,0.27,0.18,0.18,0.27,0.00,0.09,0.09,0.00,0.00,0.00,0.00,0.00,Defense,2.17,1.72,1.26,0.90,0.00,1.53,3.34,45.9%,1.81,1.72,0.54,1.08,3.25,3.07,0.00,Possession,51.00,3.16,15.89,21.94,13.99,1.08,50.82,1.99,1.08,54.5%,0.63,31.8%,24.01,129.45,70.95,0.99,0.18,1.17,0.36,25.55,Miscellaneous Stats,0.00,1.62,1.26,0.00,0.18,0.09,0.00,3.88,0.81,0.99,45.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nico Mantl,GER,GK,25,Arouca,Portugal Primera,,,,,,0.15,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65,4.55,3.05,65.9%,0.25,0.35,0.40,0.25,25.0%,0.10,0.00,0.05,0.0%,Advanced Goalkeeping,0.05,0.45,0.15,1.29,0.27,-0.21,4.20,11.10,37.8%,24.35,4.00,28.7%,31.0,7.30,56.2%,42.7,15.00,0.65,4.3%,1.45,14.8
Maracás,BRA,DF,31,Moreirense,Portugal Primera,0.07,0.00,0.07,0.07,0.00,0.00,0.35,0.03,0.01,0.01,0.00,0.02,0.07,1.18,0.07,Shooting,Per 90,0.10,0.07,66.7%,0.67,1.00,6.60,0.00,0.12,+0.06,+0.06,Passing,47.80,53.67,89.1%,933.83,293.34,13.89,14.55,95.5%,29.32,30.98,94.6%,4.17,7.02,59.4%,0.01,0.07,0.97,0.00,0.00,Pass Types,51.55,2.01,1.15,0.00,0.17,0.03,0.00,0.00,0.00,0.00,0.00,0.10,0.24,Goal and Shot Creation,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,1.25,0.83,0.94,0.28,0.03,0.73,1.01,72.4%,0.28,1.04,0.80,1.15,2.40,6.95,0.03,Possession,65.20,12.23,46.13,18.65,0.56,0.38,65.20,0.14,0.10,75.0%,0.03,25.0%,33.49,118.24,50.44,0.07,0.00,0.24,0.17,43.84,Miscellaneous Stats,0.03,1.11,0.56,0.07,0.00,0.03,0.00,3.16,2.33,1.25,65.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
